observer,oc,oceu,ocel,date,source
Cliff kotnik,-2.304,1.9728,1.9728,2017-04-10 22:03:29.376000256,ETD
Veli-pekka hentunen,-8.784,,,2017-03-19 12:50:32.640000000,ETD
Yenal ogmen,-2.88,0.6624,0.6624,2016-08-27 07:49:19.488000256,ETD
Anaël Wünsche,1.1,0.6,0.6,2016-08-24 12:44:55.981434112,ExoClock observation
Marc bretton,0.0,0.4896,0.4896,2016-08-24 12:43:50.879999744,ETD
"Dalouzy jean-christophe, dherbecourt marwane",-7.2,1.224,1.224,2016-07-27 13:13:31.583999744,ETD
David molina,-3.6,1.5408,1.5408,2016-06-29 13:53:56.831999744,ETD
Yenal ogmen,-0.144,1.0224,1.0224,2016-06-04 09:42:25.343999744,ETD
"David molina, antoni vives sureda",0.288,1.8432,1.8432,2016-06-01 14:34:34.176000256,ETD
David molina,-2.16,1.296,1.296,2016-06-01 14:32:10.752000000,ETD
Anaël Wünsche,-1.0,0.6,0.6,2016-05-21 10:00:03.187175168,ExoClock observation
Marc bretton,-1.584,0.5472,0.5472,2016-05-21 09:59:28.319999744,ETD
 rodrigo cordova; kaelyn cummins,-3.744,29.3184,29.3184,2016-04-17 20:17:30.336000000,ETD
David molina,-3.168,2.232,2.232,2016-03-23 16:03:15.552000000,ETD
David molina,-7.632,2.1456,2.1456,2016-03-09 16:17:12.768000000,ETD
Maciejewski et al. 2016,-0.8,1.7,1.7,2015-09-29 10:21:37.224976128,ExoClock literature
Marc bretton,6.624,1.7136,1.7136,2015-08-18 11:24:21.600000256,ETD
"F. martinelli, m. monaci",0.576,1.944,1.944,2015-08-04 11:36:35.136000256,ETD
Anaël Wünsche,-1.0,0.7,0.7,2015-08-04 11:35:04.757738240,ExoClock observation
Marc bretton,-1.296,0.6048,0.6048,2015-08-04 11:34:50.592000000,ETD
Jean claude mario,-7.92,2.2608,2.2608,2015-07-21 11:46:33.024000256,ETD
Turner et al. 2017,-0.5,0.8,0.8,2015-07-01 21:55:46.477443072,ExoClock literature
Turner et al. 2017,-1.2,0.8,0.8,2015-07-01 21:55:04.477429504,ExoClock literature
Anaël Wünsche,3.2,1.2,1.2,2015-06-23 12:34:31.407352320,ExoClock observation
Marc bretton,1.296,1.08,1.08,2015-06-23 12:32:36.960000000,ETD
Alfonso carreno,6.912,3.9456,3.9456,2015-05-26 13:15:07.488000256,ETD
Anaël Wünsche,-0.0,1.0,1.0,2015-05-26 13:08:09.173756416,ExoClock observation
Marc bretton,-0.432,1.0944,1.0944,2015-05-26 13:07:42.527999744,ETD
Anaël Wünsche,-3.9,1.0,1.0,2015-05-12 13:22:40.056942592,ExoClock observation
Marc bretton,-4.464,1.0512,1.0512,2015-05-12 13:22:03.935999744,ETD
Marc bretton,0.432,0.7056,0.7056,2015-04-14 14:03:52.992000000,ETD
Marc bretton,3.024,1.5696,1.5696,2014-12-29 06:50:24.000000256,ETD
Martin l. j.,-3.168,1.584,1.584,2014-10-03 13:26:20.544000000,ETD
Marc bretton,-5.184,,,2014-10-03 13:24:23.904000000,ETD
Bretton m.,25.056,2.3904,2.3904,2014-09-22 09:21:18.719999744,ETD
Benni p.,-1.728,1.224,1.224,2014-09-19 13:46:12.864000000,ETD
Aaav astrofili valdera,-5.04,,,2014-08-25 09:28:01.344000256,ETD
Aaav astrofili valdera,-4.464,,,2014-08-11 09:46:58.367999744,ETD
Garcia f.,2.016,1.0512,1.0512,2014-06-16 11:07:14.304000256,ETD
Corfini g.,-1.008,1.44,1.44,2014-06-02 11:22:34.463999744,ETD
Blažek m.,-2.016,1.1664,1.1664,2014-03-10 13:11:59.136000000,ETD
Dittler u.,-5.472,2.0592,2.0592,2014-03-10 13:08:33.504000000,ETD
Dittler u.,-1.872,2.16,2.16,2014-02-24 13:30:31.968000256,ETD
Maciejewski et al. 2016,2.6,1.1,1.1,2013-09-29 07:14:16.127992320,ExoClock literature
Salisbury m.,-1.728,1.5408,1.5408,2013-09-26 12:01:35.040000000,ETD
Benni p.,3.456,2.6208,2.6208,2013-09-23 16:58:32.448000000,ETD
Benni p.,-4.752,1.4976,1.4976,2013-07-29 18:03:55.872000000,ETD
Ayiomamitis a.,-0.288,1.4544,1.4544,2013-06-09 09:38:38.112000256,ETD
"Kehusmaa p., harlingten c.",-1.44,0.9504,0.9504,2013-06-03 19:20:56.544000256,ETD
Shadic s.,-3.024,1.152,1.152,2013-06-03 19:19:16.320000256,ETD
Shadic s.,0.432,2.6928,2.6928,2013-05-06 19:59:36.383999744,ETD
"Sokov e. n., ivanov a.",-1.152,1.3824,1.3824,2013-04-28 10:33:01.439999744,ETD
Popov v.,1.152,2.9664,2.9664,2013-04-14 10:53:48.192000000,ETD
Shadic s.,2.016,1.3968,1.3968,2013-04-08 20:38:05.856000256,ETD
Maciejewski et al. 2016,1.7,1.1,1.1,2012-10-03 10:20:28.114548224,ExoClock literature
"Angel t., harlingten c.",-0.72,3.5424,3.5424,2012-08-22 11:13:13.727999744,ETD
Benishek v.,-1.008,4.608,4.608,2012-08-22 11:12:57.312000000,ETD
Shadic s.,-0.144,1.5984,1.5984,2012-08-16 20:57:17.567999744,ETD
Maciejewski et al. 2016,0.4,1.2,1.2,2012-07-25 11:51:14.530550784,ExoClock literature
Naves r.,3.888,0.936,0.936,2012-07-11 12:13:08.832000000,ETD
"Mravik j., grnja j.",3.888,7.5312,7.5312,2012-06-16 07:58:16.032000256,ETD
Garcia f.,7.344,1.8288,1.8288,2012-06-13 12:53:28.031999744,ETD
Gonzalez j.,2.448,1.4688,1.4688,2012-05-30 13:06:57.599999744,ETD
Horta f. g.,-2.448,1.5264,1.5264,2012-03-07 14:52:30.720000000,ETD
Bakos et al. 2012,0.2,0.4,0.4,2011-03-21 03:27:14.419177472,ExoClock literature
"G. a. bakos et al., 2012",-0.864,0.4176,0.4176,2011-03-21 03:26:10.752000000,ETD
