observer,oc,oceu,ocel,date,source
Vignes jean-pascal,3.024,0.5904,0.5904,2022-02-28 14:25:31.584000000,ETD
Yves Jongen,1.0,0.7,0.7,2022-02-28 14:23:25.855111680,ExoClock observation
jean pascal vignes,0.7,0.6,0.6,2022-02-28 14:23:07.855128832,ExoClock observation
Yves jongen,-0.288,0.5328,0.5328,2022-02-28 14:22:11.136000000,ETD
Vignes jean-pascal,1.872,0.5616,0.5616,2022-02-25 15:44:16.799999744,ETD
jean pascal vignes,-0.3,0.7,0.7,2022-02-25 15:42:09.334661376,ExoClock observation
Yves Jongen,-0.7,0.6,0.6,2022-02-25 15:41:45.334630656,ExoClock observation
Anaël wünsche,-0.72,1.1232,1.1232,2022-02-25 15:41:43.008000000,ETD
Anaël Wünsche,-1.0,1.3,1.3,2022-02-25 15:41:27.334647808,ExoClock observation
Yves jongen,-1.44,0.4896,0.4896,2022-02-25 15:41:04.992000256,ETD
Yves Jongen,2.1,0.7,0.7,2022-01-06 14:24:58.487037440,ExoClock observation
Yves jongen,-0.432,0.576,0.576,2022-01-06 14:22:27.552000000,ETD
Yves Jongen,2.2,0.9,0.9,2021-02-22 14:27:44.278654720,ExoClock observation
Yves jongen,1.152,0.8784,0.8784,2021-02-22 14:26:39.840000000,ETD
Yves Jongen,-1.3,0.6,0.6,2021-02-16 17:04:17.237724928,ExoClock observation
Yves jongen,-2.16,0.576,0.576,2021-02-16 17:03:23.616000000,ETD
Yves Jongen,0.3,0.9,0.9,2020-12-31 14:26:16.910591232,ExoClock observation
Yves jongen,-0.0,0.7632,0.7632,2020-12-31 14:25:58.367999744,ETD
Yves Jongen,0.1,0.7,0.7,2020-12-28 15:46:06.390144768,ExoClock observation
Yves jongen,-0.864,0.8064,0.8064,2020-12-28 15:45:12.095999744,ETD
Yves jongen,0.432,0.7776,0.7776,2020-12-25 17:06:31.104000000,ETD
Yves Jongen,0.3,0.9,0.9,2020-12-25 17:06:19.869689088,ExoClock observation
Yves Jongen,-0.4,0.6,0.6,2020-12-22 18:25:39.349244416,ExoClock observation
Yves jongen,-1.296,0.576,0.576,2020-12-22 18:24:47.808000256,ETD
Yves Jongen,0.1,0.6,0.6,2020-04-13 13:08:16.590735104,ExoClock observation
Yves jongen,-1.152,0.5616,0.5616,2020-04-13 13:06:58.464000000,ETD
Yves Jongen,0.4,0.6,0.6,2020-04-10 14:28:36.070246656,ExoClock observation
Yves jongen,-0.144,0.7056,0.7056,2020-04-10 14:28:07.104000000,ETD
Yves Jongen,-0.6,1.2,1.2,2020-02-05 19:48:08.620407808,ExoClock observation
Yves jongen,-1.152,1.1232,1.1232,2020-02-05 19:47:36.672000000,ETD
Phil evans,0.144,1.3392,1.3392,2017-10-16 17:15:59.616000000,ETD
Phil evans,-0.288,1.2528,1.2528,2017-10-10 19:55:34.464000256,ETD
Phil evans,-2.304,0.5328,0.5328,2017-01-30 14:35:36.384000000,ETD
Phil evans,-1.152,0.7488,0.7488,2017-01-21 18:36:52.703999744,ETD
"Eduardo fernández-lajús, romina p. di sisto",-2.304,0.9216,0.9216,2016-12-02 17:16:08.255999744,ETD
"Eduardo fernández-lajús, romina p. di sisto",0.288,0.4752,0.4752,2016-11-29 18:38:48.480000000,ETD
M. colazo; c. colazo,1.296,0.3888,0.3888,2016-01-22 16:02:26.304000256,ETD
"Schneiter m,, melia r., colazo c., ",4.464,0.3168,0.3168,2014-01-07 17:31:47.423999744,ETD
Nikolov et al. 2013,0.2,0.1,0.1,2012-02-24 14:53:15.458681856,ExoClock literature
Tan tg,1.008,0.9504,0.9504,2011-12-10 01:34:39.072000256,ETD
Triaud et al. 2011,-1.4,0.7,0.7,2010-12-30 13:35:11.034643712,ExoClock literature
Triaud et al. 2011,-0.8,0.4,0.4,2010-12-21 17:35:51.473316608,ExoClock literature
"Amaury h.m.j. triaud et al., 2011",-0.576,0.144,0.144,2010-05-03 02:58:01.632000256,ETD
Triaud et al. 2011,0.1,1.1,1.1,2010-02-06 17:39:25.264914944,ExoClock literature
Triaud et al. 2011,0.3,1.0,1.0,2009-09-27 05:40:43.844734208,ExoClock literature
Triaud et al. 2011,-1.3,1.1,1.1,2008-12-12 16:21:32.840811520,ExoClock literature
