observer,oc,oceu,ocel,date,source
Stéphane Montchaud,2.7,2.4,2.4,2022-05-06 12:29:20.164985088,ExoClock observation
Giuseppe Marino,1.8,1.2,1.2,2021-08-28 08:24:14.888481024,ExoClock observation
Giuseppe marino,1.728,1.4688,1.4688,2021-08-28 08:22:43.104000256,ETD
Paolo Arcangelo Matassa,-1.8,1.7,1.7,2021-08-02 11:48:27.139384832,ExoClock observation
"Solomakha m., nahurna a., lobodenko m.",-2.736,1.9152,1.9152,2021-08-02 11:45:55.008000000,ETD
Attilio Bruzzone,-2.7,1.4,1.4,2021-06-28 09:38:08.622790656,ExoClock observation
"Nahurna a., solomakha m., lobodenko m.",-11.088,0.9504,0.9504,2021-06-28 09:28:12.576000256,ETD
Giorgio baj,-1.584,2.8512,2.8512,2021-06-26 13:18:16.704000256,ETD
Martin Crow,2.0,1.6,1.6,2021-06-15 11:26:44.748299776,ExoClock observation
"Francesco scaggiante, danilo zardin,marco fiaschi",1.44,1.2672,1.2672,2021-06-15 11:24:43.200000000,ETD
Bryan e martin,0.576,1534.1472,1534.1472,2021-05-29 20:28:46.848000256,ETD
Adam Popowicz,4.2,2.2,2.2,2021-05-11 09:19:32.231702528,ExoClock observation
Üllar Kivila,-4.1,2.3,2.3,2021-05-11 09:11:14.231708160,ExoClock observation
Veli-pekka hentunen,-0.0,1.0512,1.0512,2021-03-22 12:28:48.864000000,ETD
Tommaso dittadi,-2.016,9.2016,9.2016,2020-09-11 10:44:47.328000000,ETD
Manfred Raetz,-0.4,0.6,0.6,2020-07-12 12:06:21.457073920,ExoClock observation
Manfred raetz,-0.72,0.72,0.72,2020-07-12 12:04:33.888000256,ETD
Anaël Wünsche,0.8,1.3,1.3,2020-06-18 11:54:48.261477632,ExoClock observation
Anaël wünsche,0.288,1.4976,1.4976,2020-06-18 11:52:47.136000000,ETD
Nikolaos Paschalis,5.0,2.0,2.0,2020-06-07 10:02:20.940481536,ExoClock observation
Mauro Caló,-0.5,0.9,0.9,2020-05-25 11:40:45.065970688,ExoClock observation
Alberto Tomatis,-1.1,1.0,1.0,2020-05-25 11:40:09.065964800,ExoClock observation
Adrian Jones,-1.4,1.4,1.4,2020-05-25 11:39:51.065981952,ExoClock observation
Patrick Brandebourg,-3.1,3.0,3.0,2020-05-25 11:38:09.065971968,ExoClock observation
Jean plazas,-19.872,5.7312,5.7312,2020-05-01 11:07:06.528000000,ETD
Adrian Jones,-3.1,1.3,1.3,2020-04-18 13:09:17.995873792,ExoClock observation
Tõnis Eenmäe,-0.0,1.6,1.6,2020-03-25 12:59:38.800302848,ExoClock observation
Sašo žigon,4.032,2.0736,2.0736,2019-09-04 09:23:27.456000000,ETD
Fabio Salvaggio,1.1,1.2,1.2,2019-09-04 09:22:03.914886912,ExoClock observation
Beck andreas,2.016,1.7424,1.7424,2019-09-04 09:21:32.544000000,ETD
"F. salvaggio, g. marino, r. papini, m. banfi",1.008,1.1088,1.1088,2019-09-04 09:20:32.064000256,ETD
Alberto garcía sánchez,3.888,1.0224,1.0224,2019-08-22 11:07:14.304000256,ETD
"Francesco scaggiante, danilo zardin",-5.184,1.224,1.224,2019-08-11 09:01:33.312000256,ETD
Ramon naves,8.064,2.088,2.088,2019-07-29 10:58:40.224000256,ETD
"Michael irzyk , jean-michel vienney",0.576,0.5904,0.5904,2019-07-29 10:51:10.944000256,ETD
Anaël Wünsche,2.2,1.2,1.2,2019-07-05 10:41:33.649265152,ExoClock observation
Anael wunsche,2.736,0.7632,0.7632,2019-07-05 10:40:35.904000256,ETD
Yves jongen,1.152,1.0656,1.0656,2019-07-05 10:39:06.048000000,ETD
Yenal ogmen,1.296,0.9648,0.9648,2019-06-24 08:42:32.832000000,ETD
Anaël Wünsche,-0.8,0.4,0.4,2019-06-22 12:22:27.774745600,ExoClock observation
Anael wunsche,0.0,0.5616,0.5616,2019-06-22 12:21:48.096000256,ETD
Yves jongen,-0.864,1.1808,1.1808,2019-06-22 12:20:57.120000000,ETD
Anael wunsche,-12.384,0.7488,0.7488,2019-06-22 12:09:25.919999744,ETD
Manfred raetz,1.296,0.9216,0.9216,2019-05-29 12:10:16.896000256,ETD
Marc bretton,1.872,1.0656,1.0656,2019-05-05 11:58:10.272000000,ETD
Anaël Wünsche,-1.2,1.2,1.2,2019-05-05 11:56:33.383619072,ExoClock observation
Josep gaitan,-8.496,2.7216,2.7216,2018-11-07 08:21:56.448000256,ETD
Anaël Wünsche,4.6,1.4,1.4,2018-09-20 08:10:55.302634752,ExoClock observation
Yves jongen,4.032,1.0656,1.0656,2018-09-20 08:08:57.984000000,ETD
Anael wunsche,-4.464,1.296,1.296,2018-09-20 08:00:27.360000000,ETD
Anaël Wünsche,1.8,0.4,0.4,2018-09-07 09:52:01.428130560,ExoClock observation
Marc bretton,0.432,0.504,0.504,2018-09-07 09:49:17.471999744,ETD
Yenal ogmen,-0.288,0.8352,0.8352,2018-08-27 07:51:46.367999744,ETD
Anaël Wünsche,1.5,0.7,0.7,2018-08-25 11:35:37.553577216,ExoClock observation
Anael wunsche,1.584,0.8496,0.8496,2018-08-25 11:34:12.575999744,ETD
Adam nowak,17.424,29.9232,29.9232,2018-08-01 11:37:23.519999744,ETD
Gabriel murawski,-3.168,2.1456,2.1456,2018-07-21 09:20:10.464000000,ETD
Pere guerra serra,-7.056,8.424,8.424,2018-06-25 12:44:05.567999744,ETD
Florian signoret,-0.0,0.936,0.936,2018-06-14 10:54:23.616000000,ETD
Marc bretton,4.752,1.7568,1.7568,2017-10-17 08:51:38.880000000,ETD
Josep gaitan ,2.88,1.7856,1.7856,2017-10-17 08:49:44.831999744,ETD
František lomoz,5.328,2.088,2.088,2017-08-28 12:07:17.184000256,ETD
Medulka t.,6.192,9.3024,9.3024,2017-08-17 10:11:29.760000000,ETD
David molina,3.456,2.2032,2.2032,2017-07-24 09:56:04.416000000,ETD
Joe garlitz,4.176,0.9792,0.9792,2017-07-07 19:01:50.016000000,ETD
Joe garlitz,2.448,1.1664,1.1664,2017-06-24 20:43:57.503999744,ETD
Esseiva nicolas,3.312,0.6912,0.6912,2017-06-17 11:27:05.760000000,ETD
Anaël Wünsche,1.9,1.4,1.4,2017-06-17 11:27:01.480093952,ExoClock observation
Marc bretton,0.72,1.224,1.224,2017-06-17 11:24:26.784000256,ETD
Marc bretton,12.816,,,2017-06-06 09:39:54.144000256,ETD
Anaël Wünsche,3.6,1.0,1.0,2017-05-24 11:15:58.284576256,ExoClock observation
Marc bretton,3.312,0.792,0.792,2017-05-24 11:14:15.936000256,ETD
Martin jean-luc,2.736,1.224,1.224,2017-05-24 11:13:40.512000000,ETD
Ramon naves,-2.592,1.584,1.584,2016-08-07 12:15:57.311999744,ETD
Yenal ogmen,5.76,1.5264,1.5264,2016-07-27 10:27:40.896000000,ETD
David molina,0.432,1.0368,1.0368,2016-06-20 11:53:23.424000256,ETD
David molina,2.16,1.3824,1.3824,2016-06-07 13:39:06.048000000,ETD
"Francesco scaggiante, danilo zardin",10.944,2.0016,2.0016,2016-05-27 11:51:12.095999744,ETD
Marc bretton,1.296,0.6192,0.6192,2016-05-27 11:41:34.944000000,ETD
Marc bretton,1.152,0.6912,0.6912,2016-05-27 11:41:28.032000000,ETD
Georg hein,0.864,1.0944,1.0944,2016-04-20 13:12:14.688000256,ETD
Juan jose sanabria,42.912,1.5264,1.5264,2015-08-24 11:46:47.712000256,ETD
Marc bretton,3.024,1.368,1.368,2015-08-11 12:50:48.191999744,ETD
