,index,date,observer,oc,oce,source
0,1,2022-03-11,Yves Jongen,-0.8,2.6,ExoClock observation
1,2,2021-10-27,Ana\xc3\xabl W\xc3\xbcnsche,3.8,2.3,ExoClock observation
2,3,2021-10-04,jean pascal vignes,-3.8,4.3,ExoClock observation
3,4,2021-02-06,Yves Jongen,-3.1,1.9,ExoClock observation
4,5,2020-11-29,Yves Jongen,-3.9,1.9,ExoClock observation
5,6,2020-11-19,Yves Jongen,1.1,2.4,ExoClock observation
6,7,2020-11-06,Yves Jongen,3.9,2.2,ExoClock observation
7,8,2020-09-01,Yves Jongen,0.4,2.4,ExoClock observation
8,0,2014-08-20,Maxted et al. 2016,-0.1,0.9,ExoClock literature
