observer,oc,oceu,ocel,date,source
Jens jacobsen,1.728,0.9936,0.9936,2021-10-24 07:48:46.655999744,ETD
Jeff Purcell,-1.8,1.2,1.2,2021-09-23 15:33:05.675892224,ExoClock observation
Yves Jongen,-1.6,0.4,0.4,2021-09-20 13:55:35.201771520,ExoClock observation
Yves jongen,2.448,0.3312,0.3312,2021-09-20 13:54:44.352000256,ETD
Claudio Lopresti,-0.4,0.4,0.4,2021-07-30 10:15:45.141309440,ExoClock observation
Paolo Arcangelo Matassa,-1.0,0.9,0.9,2021-07-30 10:15:09.141303552,ExoClock observation
Claudio lopresti,3.456,0.5328,0.5328,2021-07-30 10:14:48.480000000,ETD
Aaav astrofili valdera,0.0,,,2021-07-30 10:11:23.712000000,ETD
Andrea tomacelli,17.568,1.6704,1.6704,2020-09-14 09:07:35.328000000,ETD
Jean plazas,6.336,5.6304,5.6304,2020-09-14 08:56:28.320000000,ETD
Andrea Tomacelli,-1.7,4.3,4.3,2020-09-14 08:52:49.830335744,ExoClock observation
Yves Jongen,1.0,0.4,0.4,2020-08-11 15:00:44.614765056,ExoClock observation
Yves jongen,4.752,0.3888,0.3888,2020-08-11 15:00:07.776000000,ETD
Martin Smith,0.8,1.2,1.2,2020-08-08 13:22:50.140573440,ExoClock observation
Marc Bretton,0.2,0.3,0.3,2020-08-05 11:44:31.666471680,ExoClock observation
Pavel Pintr,-0.6,1.0,1.0,2020-08-05 11:43:43.666450432,ExoClock observation
Marc bretton,3.6,0.3024,0.3024,2020-08-05 11:43:26.400000000,ETD
Pedro martorell,3.312,0.3744,0.3744,2020-08-05 11:43:09.984000000,ETD
Pavel pintr,2.592,1.1952,1.1952,2020-08-05 11:42:33.695999744,ETD
F. lomoz,2.016,1.3824,1.3824,2020-08-05 11:41:59.136000000,ETD
Iakovos Strikis,-0.4,1.2,1.2,2020-07-30 08:28:30.718193664,ExoClock observation
Yves Jongen,-1.5,0.7,0.7,2020-07-08 21:03:27.399156736,ExoClock observation
Yves jongen,1.44,0.6768,0.6768,2020-07-08 21:02:02.688000000,ETD
Adrian Jones,-0.1,0.6,0.6,2020-06-23 12:56:19.028423168,ExoClock observation
Patrick Brandebourg,-0.8,0.7,0.7,2020-06-23 12:55:37.028449792,ExoClock observation
Nikolaos Paschalis,1.0,0.7,0.7,2019-08-09 11:35:47.717473024,ExoClock observation
Mauro calo,0.72,0.9504,0.9504,2019-08-09 11:31:32.735999744,ETD
Anaël Wünsche,-2.1,0.4,0.4,2019-06-27 12:44:47.079450368,ExoClock observation
Anael wunsche,1.296,0.4464,0.4464,2019-06-27 12:44:09.888000000,ETD
F. lomoz,4.752,0.8064,0.8064,2019-06-24 11:09:56.735999744,ETD
Dim Stouraitis,-0.0,0.6,0.6,2019-06-24 11:09:10.605315072,ExoClock observation
František lomoz,1.584,1.0656,1.0656,2019-06-24 11:06:43.200000256,ETD
Yves jongen,3.024,0.5472,0.5472,2019-05-15 13:58:00.480000000,ETD
"M. mašek, m. tylšar",3.6,0.8784,0.8784,2018-08-12 11:25:16.896000256,ETD
Schilhab j.,5.616,1.4256,1.4256,2018-08-09 09:49:32.159999744,ETD
Gabriel murawski,1.296,1.1376,1.1376,2018-08-09 09:45:12.095999744,ETD
Gabriel murawski,-0.288,,,2018-08-06 08:06:00.000000000,ETD
Yves jongen,8.352,0.4896,0.4896,2018-06-30 12:42:07.200000000,ETD
M.höecherl,-4.608,1.7568,1.7568,2018-06-30 12:29:12.191999744,ETD
Anaël Wünsche,0.9,0.3,0.3,2017-08-12 09:38:55.345329408,ExoClock observation
Marc bretton,2.736,0.288,0.288,2017-08-12 09:37:30.720000000,ETD
Anaël Wünsche,-0.4,0.3,0.3,2017-07-03 12:27:25.181500928,ExoClock observation
Fran campos,2.016,0.5184,0.5184,2017-07-03 12:26:34.944000000,ETD
Marc bretton,1.584,0.2016,0.2016,2017-07-03 12:26:13.344000256,ETD
Juan lozano de haro,0.0,0.5616,0.5616,2016-09-30 09:51:13.248000000,ETD
František lomoz,0.864,0.648,0.648,2016-09-27 08:14:21.120000000,ETD
František lomoz,-1.008,0.6768,0.6768,2016-09-27 08:12:28.799999744,ETD
Kirk et al. 2018,0.3,0.2,0.2,2016-08-21 12:44:12.344615680,ExoClock literature
Kirk et al. 2018,0.2,0.1,0.1,2016-08-18 11:06:23.870512128,ExoClock literature
David molina,1.584,0.3744,0.3744,2016-08-18 11:04:53.472000256,ETD
Manfred raetz,1.728,2.2608,2.2608,2016-08-15 09:27:23.328000000,ETD
Matthieu bachschmidt,-8.928,3.2832,3.2832,2016-07-09 13:44:14.496000000,ETD
"Florian signoret, jean-bernard pioppa",1.296,0.36,0.36,2016-07-06 12:16:47.423999744,ETD
František lomoz,1.152,1.1376,1.1376,2016-07-06 12:16:41.376000256,ETD
František lomoz,0.864,1.3824,1.3824,2016-07-06 12:16:18.047999744,ETD
Pierre le cam,0.288,0.6192,0.6192,2016-07-06 12:15:50.400000000,ETD
Anaël Wünsche,-0.8,1.0,1.0,2016-07-03 10:39:46.758354432,ExoClock observation
Marc bretton,0.864,0.936,0.936,2016-07-03 10:38:39.263999744,ETD
Josep,-4.608,0.72,0.72,2016-07-03 10:33:11.808000256,ETD
Josep gaitan,-4.608,0.72,0.72,2016-07-03 10:33:11.808000256,ETD
Joo an choi,1.008,0.5472,0.5472,2015-10-13 14:36:14.400000256,ETD
Dennis conti,0.432,2.0736,2.0736,2015-08-28 14:10:02.784000000,ETD
"Gährken, bernd",2.304,0.36,0.36,2015-08-22 10:56:26.304000256,ETD
Emmanuel conseil,1.584,0.648,0.648,2015-08-22 10:55:47.424000256,ETD
Dennis conti,7.2,1.5408,1.5408,2015-07-16 15:28:57.503999744,ETD
Francisco josé fernández gómez,-3.6,1.9296,1.9296,2015-07-13 13:40:25.536000000,ETD
Bernd gährken,4.032,0.3168,0.3168,2015-07-10 12:10:19.487999744,ETD
Matthieu bachschmidt,2.16,0.5472,0.5472,2015-07-10 12:08:26.303999744,ETD
Trnka j.,0.72,0.7056,0.7056,2015-07-10 12:07:06.816000000,ETD
Marc Deldem,-1.7,0.6,0.6,2015-07-10 12:07:03.283481600,ExoClock observation
Marc deldem,-0.144,0.4752,0.4752,2015-07-10 12:06:08.927999744,ETD
Quiñones c.,2.88,0.864,0.864,2014-08-31 14:03:24.480000256,ETD
Quiñones c.,1.44,0.648,0.648,2014-08-31 14:01:51.168000000,ETD
"Scaggiante f., zardin d.",-2.16,0.7056,0.7056,2014-08-22 09:05:12.768000256,ETD
Garlitz j.,2.592,0.9072,0.9072,2014-07-25 18:30:33.408000256,ETD
Garlitz j.,1.872,0.8928,0.8928,2014-07-25 18:29:52.800000256,ETD
Horta f. g.,1.296,0.5904,0.5904,2014-07-16 13:36:13.248000000,ETD
Gonzalez j.,0.72,0.792,0.792,2014-07-13 11:57:57.312000000,ETD
