observer,oc,oceu,ocel,date,source
Yves Jongen,2.3,0.9,0.9,2021-11-07 13:45:36.016327168,ExoClock observation
Yves Jongen,2.1,1.7,1.7,2021-10-20 19:14:38.253118720,ExoClock observation
Yves Jongen,-0.1,0.9,0.9,2021-10-04 19:20:45.066216704,ExoClock observation
Yves Jongen,1.5,1.0,1.0,2021-07-18 14:42:59.708129280,ExoClock observation
Yves Jongen,3.6,1.0,1.0,2021-06-30 20:14:19.944936704,ExoClock observation
Yves Jongen,1.3,1.4,1.4,2021-06-07 17:44:02.452789760,ExoClock observation
Yves Jongen,-1.1,1.4,1.4,2021-05-22 17:49:57.265912576,ExoClock observation
Yves Jongen,3.4,1.0,1.0,2021-05-13 20:39:04.384320000,ExoClock observation
Anaël Wünsche,-0.2,1.2,1.2,2021-05-13 20:35:28.384284672,ExoClock observation
Yves Jongen,2.2,1.2,1.2,2020-11-13 14:12:05.599658496,ExoClock observation
Yves Jongen,0.9,0.9,0.9,2020-08-16 17:36:58.783633408,ExoClock observation
Yves Jongen,0.4,0.9,0.9,2020-08-07 20:21:05.902058752,ExoClock observation
Phil Evans,-1.3,1.4,1.4,2020-08-07 20:19:23.902048768,ExoClock observation
Yves Jongen,-2.6,1.0,1.0,2020-07-24 15:05:29.291515136,ExoClock observation
Lendl et al. 2019,0.0,0.3,0.3,2015-06-29 20:30:36.766071552,ExoClock literature
