observer,oc,oceu,ocel,date,source
Anaël Wünsche,-0.9,1.2,1.2,2021-10-26 13:08:57.531852800,ExoClock observation
Anaël wünsche,-2.88,1.3392,1.3392,2021-10-26 13:07:01.056000256,ETD
Yves Jongen,-1.6,1.4,1.4,2021-10-01 12:55:50.625600000,ExoClock observation
Yves jongen,-2.016,1.7568,1.7568,2021-10-01 12:55:28.128000256,ETD
Yves Jongen,1.7,1.2,1.2,2021-09-09 15:48:16.832647936,ExoClock observation
Yves jongen,0.864,1.1232,1.1232,2021-09-09 15:47:22.559999744,ETD
Anaël Wünsche,-0.6,1.0,1.0,2021-09-09 15:45:58.832632064,ExoClock observation
Anaël wünsche,-1.584,1.1088,1.1088,2021-09-09 15:44:57.407999744,ETD
Yves Jongen,2.0,2.0,2.0,2021-08-21 21:39:16.152981504,ExoClock observation
Yves jongen,2.016,2.016,2.016,2021-08-21 21:39:13.536000256,ETD
Yves Jongen,-0.6,2.0,2.0,2021-07-24 18:22:42.133468672,ExoClock observation
Yves jongen,-1.584,1.6704,1.6704,2021-07-24 18:21:40.320000256,ETD
Yves Jongen,-4.5,1.2,1.2,2021-06-07 20:55:31.434287104,ExoClock observation
Yves jongen,-4.896,1.224,1.224,2021-06-07 20:55:08.832000000,ETD
jean pascal vignes,-2.5,1.3,1.3,2020-11-16 16:16:39.071051264,ExoClock observation
Yves Jongen,0.3,0.9,0.9,2020-10-25 19:08:35.278060800,ExoClock observation
Yves jongen,-0.432,1.0512,1.0512,2020-10-25 19:07:55.487999744,ETD
Yves Jongen,3.1,0.9,0.9,2020-10-22 16:09:50.164800000,ExoClock observation
Yves jongen,2.592,0.8928,0.8928,2020-10-22 16:09:18.432000256,ETD
Yves Jongen,-0.5,1.4,1.4,2020-10-19 13:04:41.051529984,ExoClock observation
Yves jongen,-2.016,1.2528,1.2528,2020-10-19 13:03:11.231999744,ETD
Yves Jongen,4.5,1.7,1.7,2020-08-08 15:33:59.446069248,ExoClock observation
Yves jongen,4.032,1.9872,1.9872,2020-08-08 15:33:28.799999744,ETD
Thomas petit (apo_team),10.944,2.9232,2.9232,2019-10-16 16:13:00.480000000,ETD
Addison et al. 2019,-0.9,0.5,0.5,2018-08-08 03:25:26.938569472,ExoClock literature
"Eduardo fernández-lajús, romina p. di sisto",0.288,1.1088,1.1088,2016-09-28 18:49:55.488000000,ETD
Sauer t.,-0.576,1.1664,1.1664,2012-07-10 15:03:57.600000000,ETD
Evans p.,-3.456,3.384,3.384,2011-08-08 00:13:25.247999744,ETD
Anderson et al. 2012,1.1,0.8,0.8,2010-09-01 06:28:50.928008192,ExoClock literature
"D. r. anderson et al., 2011",-0.0,0.8352,0.8352,2010-09-01 06:27:43.199999744,ETD
