observer,oc,oceu,ocel,date,source
Southworth et al. 2018,0.7,0.2,0.2,2012-05-07 13:49:36.432041728,ExoClock literature
Southworth et al. 2018,-0.5,0.2,0.2,2012-05-07 13:48:24.432029952,ExoClock literature
Southworth et al. 2018,-0.5,0.3,0.3,2012-05-07 13:48:24.432029952,ExoClock literature
"Harrison s., michaels y., weiler n.",-1.296,0.8784,0.8784,2012-04-25 18:00:20.736000000,ETD
Trnka j.,-2.448,0.8784,0.8784,2012-02-26 15:02:38.975999744,ETD
Deming et al. 2013,0.7,0.2,0.2,2011-09-29 20:26:38.640024576,ExoClock literature
"Világi j., kornoš l.",-1.44,0.9936,0.9936,2011-06-15 10:18:43.487999744,ETD
Dvorak s.,-1.728,1.1088,1.1088,2011-05-30 15:55:28.991999744,ETD
"Shadic s., shiels ch.",-0.144,0.7632,0.7632,2011-05-18 20:09:46.368000000,ETD
Naves r.,-0.432,0.8064,0.8064,2011-04-01 13:00:09.792000000,ETD
Nicolas e.,-1.44,1.2528,1.2528,2011-04-01 12:59:12.768000256,ETD
Shadic s.,-1.728,0.5904,0.5904,2011-03-08 21:24:15.840000000,ETD
Gary b.,0.864,1.008,1.008,2010-06-21 18:06:20.159999744,ETD
Gary b.,-1.44,1.008,1.008,2010-06-21 18:04:01.920000256,ETD
Gary b.,-1.296,0.72,0.72,2010-06-17 19:28:24.960000000,ETD
Southworth et al. 2018,0.3,0.2,0.2,2010-04-27 13:44:58.416007936,ExoClock literature
Trnka j.,-0.576,1.3968,1.3968,2010-04-27 13:44:05.855999744,ETD
Shadick s.,-1.872,1.0944,1.0944,2010-04-19 16:31:17.760000000,ETD
Gary b.,-4.32,1.872,1.872,2010-04-15 17:53:05.279999744,ETD
Gary b.,-2.16,0.864,0.864,2010-04-11 19:19:29.280000256,ETD
Gary b.,-1.44,0.864,0.864,2010-04-03 22:08:41.280000256,ETD
Gary b.,-1.152,1.152,1.152,2009-09-26 17:32:03.840000256,ETD
Srdoc,-7.056,1.152,1.152,2009-08-18 07:28:33.600000256,ETD
Srdoc,1.728,1.44,1.44,2009-08-14 09:01:35.040000000,ETD
Littlefield,-0.864,1.872,1.872,2009-07-13 20:12:46.080000000,ETD
Wiggins,-2.592,2.016,2.016,2009-07-13 20:11:02.400000000,ETD
Srdoc,-0.432,1.008,1.008,2009-06-12 07:27:07.200000000,ETD
Srdoc,-0.72,4.176,4.176,2009-06-08 08:51:04.319999744,ETD
Ayoinemas,-0.288,1.152,1.152,2009-06-04 10:15:44.640000256,ETD
Gregorio,-0.72,1.152,1.152,2009-05-31 11:39:33.120000256,ETD
Gregorio,-0.576,2.448,2.448,2009-05-27 13:03:56.160000000,ETD
Gary b.,-3.456,2.592,2.592,2009-05-23 14:25:17.759999744,ETD
Norby,-2.016,0.864,0.864,2009-05-19 15:50:58.560000000,ETD
Gary b.,-2.736,1.008,1.008,2009-05-15 17:14:29.759999744,ETD
Norby,-0.72,1.44,1.44,2009-05-11 18:40:36.480000000,ETD
Gary b.,-0.72,0.864,0.864,2009-05-07 20:04:50.880000000,ETD
Gary b.,-0.144,2.16,2.16,2009-04-29 22:53:54.240000256,ETD
Brát l.,-5.904,1.944,1.944,2009-04-02 08:37:52.896000256,ETD
Gregorio,-1.44,1.728,1.728,2009-03-17 14:19:14.880000256,ETD
Trnka j.,-3.168,1.5264,1.5264,2009-03-17 14:17:32.064000000,ETD
Gary b.,-3.888,1.296,1.296,2009-03-01 19:53:45.599999744,ETD
Gary b.,-1.296,1.008,1.008,2009-02-25 21:20:35.520000256,ETD
Mendez,5.904,2.016,2.016,2008-06-30 11:05:51.359999744,ETD
Srdoc,-0.576,1.584,1.584,2008-06-30 10:59:22.560000000,ETD
Roe,-3.024,3.456,3.456,2008-06-14 16:33:53.279999744,ETD
Healy,-0.0,0.576,0.576,2008-06-10 18:01:09.120000256,ETD
Roe,-8.64,2.736,2.736,2008-06-10 17:52:30.720000000,ETD
Foote,3.024,1.872,1.872,2008-06-06 19:28:24.960000000,ETD
Foote,-0.0,2.016,2.016,2008-06-06 19:25:23.520000000,ETD
Foote,-4.608,2.88,2.88,2008-06-06 19:20:47.040000256,ETD
Foote,-1.008,1.152,1.152,2008-06-02 20:48:37.440000256,ETD
Gary b.,-4.32,1.152,1.152,2008-06-02 20:45:18.720000256,ETD
Foote,-0.576,2.304,2.304,2008-05-29 22:13:17.760000256,ETD
Haarup,-2.88,1.44,1.44,2008-04-12 15:01:43.680000000,ETD
Gary b.,-8.928,1.44,1.44,2008-04-04 17:44:09.600000000,ETD
Gary b.,-0.72,1.44,1.44,2008-03-27 20:40:50.880000000,ETD
Gary b.,-5.184,2.448,2.448,2008-03-19 23:24:51.839999744,ETD
Gary b.,-9.792,2.6352,2.6352,2008-01-09 00:36:31.104000000,ETD
Gary b.,-0.144,1.44,1.44,2007-09-20 16:04:40.223999744,ETD
Foote,-0.432,1.3968,1.3968,2007-07-03 20:09:03.168000000,ETD
Gregorio j.,3.6,2.0736,2.0736,2007-05-05 17:16:31.584000256,ETD
Cáceres et al. 2009,1.6,0.5,0.5,2007-05-05 17:14:31.584020480,ExoClock literature
Cáceres et al. 2009,1.3,0.6,0.6,2007-05-01 18:38:27.552038144,ExoClock literature
Cáceres et al. 2009,0.5,0.5,0.5,2007-05-01 18:37:39.552016896,ExoClock literature
Cáceres et al. 2009,-0.4,1.6,1.6,2007-04-27 20:00:59.520028416,ExoClock literature
Gary b.,-9.936,1.296,1.296,2007-04-23 21:15:41.760000000,ETD
Raetz et al. 2009,-4.2,2.4,2.4,2007-03-11 12:47:59.136023040,ExoClock literature
Hentunen,6.912,3.024,3.024,2006-08-26 11:10:45.119999744,ETD
Ohlert j.,0.288,0.7056,0.7056,2006-06-24 09:31:46.847999872,ETD
"Cagaš p., přibík v.",-5.904,4.1472,4.1472,2006-06-24 09:25:43.104000000,ETD
"Cagaš p., přibík v.",-7.344,1.296,1.296,2006-06-20 10:48:22.463999872,ETD
Vanmunster,-0.864,1.152,1.152,2006-06-16 12:19:09.119999872,ETD
Vanmunster,5.04,1.296,1.296,2006-06-12 13:49:17.760000256,ETD
Burke et al. 2010,-0.2,0.2,0.2,2006-05-31 17:56:44.831998080,ExoClock literature
Foote,-0.288,2.016,2.016,2006-05-31 17:56:41.280000000,ETD
Holman et al. 2006,-0.5,0.2,0.2,2006-05-31 17:56:26.832015232,ExoClock literature
Foote,-1.008,2.448,2.448,2006-05-31 17:55:58.079999872,ETD
Gary b.,-1.296,0.864,0.864,2006-05-31 17:55:40.800000256,ETD
Holman et al 2007,-1.584,0.2304,0.2304,2006-05-31 17:55:22.655999744,ETD
Holman et al. 2006,0.0,0.3,0.3,2006-05-27 19:21:10.800013824,ExoClock literature
Holman et al 2007,-1.008,0.2736,0.2736,2006-05-27 19:20:08.160000128,ETD
Holman et al. 2006,-0.2,1.6,1.6,2006-05-23 20:45:12.767998848,ExoClock literature
Holman et al 2007,-1.296,1.584,1.584,2006-05-23 20:44:09.600000128,ETD
Gary & healy,-1.872,1.584,1.584,2006-05-23 20:43:35.039999744,ETD
Holman et al. 2006,0.6,0.5,0.5,2006-05-19 22:10:14.736020608,ExoClock literature
Holman et al 2007,-0.432,0.5184,0.5184,2006-05-19 22:09:11.519999744,ETD
Vanmunster,1.44,2.88,2.88,2006-04-06 13:37:37.919999744,ETD
Vanmunster,0.576,2.88,2.88,2006-04-06 13:36:46.079999744,ETD
McCullough et al. 2006,0.0,1.6,1.6,2006-03-13 22:01:36.192021632,ExoClock literature
Mccullough et al 2006,-1.152,1.584,1.584,2006-03-13 22:00:28.800000128,ETD
Gary b.,-2.16,1.44,1.44,2006-03-13 21:59:28.319999744,ETD
Wilson et al. 2006,0.9,9.6,9.6,2004-08-23 08:12:01.583989248,ExoClock literature
Wilson et al. 2006,7.8,4.6,4.6,2004-08-19 09:43:09.551997184,ExoClock literature
Wilson et al. 2006,-2.2,6.5,6.5,2004-08-11 12:21:37.487993600,ExoClock literature
Wilson et al. 2006,-2.3,5.3,5.3,2004-06-13 09:25:01.007992064,ExoClock literature
Wilson et al. 2006,-1.8,3.6,3.6,2004-06-09 10:49:44.975990656,ExoClock literature
Wilson et al. 2006,5.0,3.6,3.6,2004-06-05 12:20:46.943990912,ExoClock literature
Wilson et al. 2006,-3.5,4.9,4.9,2004-06-01 13:36:30.912021760,ExoClock literature
Wilson et al. 2006,-3.2,3.7,3.7,2004-05-28 15:01:02.880004992,ExoClock literature
Wilson et al. 2006,2.6,8.4,8.4,2004-05-01 00:56:28.656011264,ExoClock literature
