observer,oc,oceu,ocel,date,source
Gaitan j.,6.768,1.152,1.152,2013-09-09 08:30:07.199999744,ETD
Horta f. g.,-7.056,3.6144,3.6144,2013-09-09 08:16:18.624000256,ETD
"Nayra rodríguez eugenio (peter, iac)",-1.584,0.288,0.288,2013-06-25 11:44:15.648000256,ETD
"María guillermo cabrera (peter, iac)",-1.872,0.3312,0.3312,2013-06-25 11:43:56.640000256,ETD
Salisbury m.,-2.016,1.44,1.44,2013-06-25 11:43:49.728000256,ETD
Planethunters la devesa elche,-2.88,0.3744,0.3744,2013-06-25 11:42:56.159999744,ETD
Jose pablo navarro pina .,-2.88,0.7776,0.7776,2013-06-25 11:42:55.296000000,ETD
Gährken b.,0.72,1.152,1.152,2013-06-06 12:37:03.935999744,ETD
Vrašťák m.,-7.344,1.0656,1.0656,2013-05-18 13:19:41.376000000,ETD
Nicolas e.,-3.456,0.576,0.576,2013-05-07 11:53:00.096000000,ETD
Drumheller d.,-2.16,1.3968,1.3968,2012-09-26 15:48:54.144000000,ETD
Garlitz j.,-2.016,1.5552,1.5552,2012-07-31 18:20:51.936000000,ETD
Melissa hutcheson,9.072,3.024,3.024,2012-07-17 13:09:59.903999744,ETD
Sauer t.,-1.152,0.5616,0.5616,2012-07-14 09:08:07.296000256,ETD
Ayiomamitis a.,-1.296,1.5264,1.5264,2012-06-25 09:58:35.616000256,ETD
"Mravik j., grnja j.",7.488,1.7712,1.7712,2012-06-17 12:28:33.311999744,ETD
Martineli f.,2.448,0.5328,0.5328,2012-03-22 14:15:20.736000000,ETD
"Tercu o., dumitriu a.",-3.024,0.936,0.936,2012-03-22 14:09:55.872000256,ETD
Horta f. g.,-1.152,0.7488,0.7488,2012-03-14 16:32:56.256000000,ETD
Fraine et al. 2013,-0.1,0.1,0.1,2011-11-07 16:15:11.622722560,ExoClock literature
Fraine et al. 2013,-0.2,0.1,0.1,2011-11-06 02:19:18.670453760,ExoClock literature
Harpsøe et al. 2013,0.6,0.4,0.4,2011-08-25 09:34:06.866708992,ExoClock literature
Harpsøe et al. 2013,0.3,0.4,0.4,2011-08-25 09:33:48.866685952,ExoClock literature
Harpsøe et al. 2013,-0.7,0.7,0.7,2011-08-25 09:32:48.866689536,ExoClock literature
Cáceres et al. 2014,1.0,0.3,0.3,2011-08-09 14:16:41.344129536,ExoClock literature
Pecharromán f. c.,-1.44,1.368,1.368,2011-06-29 12:04:10.560000000,ETD
Scarmato t.,-3.024,1.6128,1.6128,2011-06-26 08:10:58.944000000,ETD
Cáceres et al. 2014,1.9,1.4,1.4,2011-06-13 16:49:25.062882048,ExoClock literature
Harpsøe et al. 2013,0.3,0.2,0.2,2011-06-02 15:17:20.397092608,ExoClock literature
Vrašťák m.,-0.432,0.7776,0.7776,2011-05-30 11:25:19.487999744,ETD
Brát l.,-4.32,1.5696,1.5696,2011-05-30 11:21:28.800000256,ETD
Fraine et al. 2013,-0.0,0.1,0.1,2011-05-19 09:54:59.826800896,ExoClock literature
Cáceres et al. 2014,2.7,1.4,1.4,2011-05-17 20:01:54.874546176,ExoClock literature
Fraine et al. 2013,-0.3,0.1,0.1,2011-05-17 19:58:54.874556928,ExoClock literature
Fraine et al. 2013,-0.2,0.1,0.1,2011-05-16 06:03:13.922303744,ExoClock literature
Fraine et al. 2013,-0.1,0.1,0.1,2011-05-14 16:07:32.970050304,ExoClock literature
Fraine et al. 2013,0.0,0.1,0.1,2011-05-11 12:16:05.065536000,ExoClock literature
Naves r.,-0.576,0.9936,0.9936,2011-05-11 12:15:45.216000000,ETD
Vrašťák m.,-2.016,0.7488,0.7488,2011-05-11 12:14:20.544000256,ETD
Fraine et al. 2013,0.0,0.1,0.1,2011-05-09 22:20:18.113274880,ExoClock literature
Fraine et al. 2013,0.0,0.1,0.1,2011-05-08 08:24:31.161013760,ExoClock literature
Fraine et al. 2013,-0.1,0.1,0.1,2011-05-06 18:28:38.208745216,ExoClock literature
Fraine et al. 2013,0.1,0.1,0.1,2011-05-05 04:33:03.256499456,ExoClock literature
Fraine et al. 2013,-0.0,0.1,0.1,2011-05-03 14:37:10.304271104,ExoClock literature
Fraine et al. 2013,-0.1,0.1,0.1,2011-05-02 00:41:17.352002304,ExoClock literature
Fraine et al. 2013,-0.1,0.1,0.1,2011-04-30 10:45:30.399741184,ExoClock literature
Fraine et al. 2013,-0.1,0.1,0.1,2011-04-28 20:49:43.447480320,ExoClock literature
Fraine et al. 2013,-0.4,0.2,0.2,2011-04-25 16:57:51.542975232,ExoClock literature
Ayiomamitis a.,-2.592,1.728,1.728,2011-04-22 13:04:19.488000256,ETD
Fraine et al. 2013,0.2,0.2,0.2,2011-04-17 19:19:32.781716224,ExoClock literature
Sokov e. n.,-2.448,1.584,1.584,2011-04-11 11:33:58.752000256,ETD
Fraine et al. 2013,-0.3,0.2,0.2,2011-03-29 20:09:39.354626048,ExoClock literature
Fraine et al. 2013,0.4,0.1,0.1,2011-03-10 21:00:57.927547392,ExoClock literature
Schteinman g. m.,-1.872,0.4896,0.4896,2011-03-07 17:07:27.264000000,ETD
"Bryce croll et al., 2011",-0.144,0.288,0.288,2010-09-22 18:31:58.080000000,ETD
Harpsøe et al. 2013,0.1,0.2,0.2,2010-08-20 14:00:30.038796288,ExoClock literature
"Bryce croll et al., 2011",-0.288,0.144,0.144,2010-08-15 20:12:54.719999744,ETD
"Bryce croll et al., 2011",-0.432,0.576,0.576,2010-08-07 22:33:53.279999744,ETD
Harpsøe et al. 2013,0.2,0.3,0.3,2010-08-06 08:38:33.468495104,ExoClock literature
Harpsøe et al. 2013,0.2,0.1,0.1,2010-08-01 14:51:12.611712000,ExoClock literature
Toni scarmato,-13.248,6.4368,6.4368,2010-07-29 10:46:28.416000256,ETD
Harpsøe et al. 2013,0.4,0.3,0.3,2010-07-18 09:29:22.041378048,ExoClock literature
Ohlert j.,-0.864,0.2304,0.2304,2010-07-18 09:28:22.079999744,ETD
Joshua a. carter et al 2010,0.144,0.085,0.085,2010-07-13 15:41:54.672000000,ETD
Harpsøe et al. 2013,0.2,0.2,0.2,2010-07-13 15:41:49.184659968,ExoClock literature
Scarmato t.,-3.024,3.0816,3.0816,2010-07-10 11:47:17.088000000,ETD
Vrašťák m.,-3.744,0.9216,0.9216,2010-07-10 11:46:32.160000000,ETD
Harpsøe et al. 2013,-0.3,0.9,0.9,2010-07-07 07:58:11.375617792,ExoClock literature
Sauer t.,-1.872,0.4176,0.4176,2010-07-07 07:56:47.904000000,ETD
Joshua a. carter et al 2010,0.0,0.1872,0.1872,2010-07-05 18:02:57.120000256,ETD
Harpsøe et al. 2013,-0.4,0.2,0.2,2010-07-05 18:02:18.423348992,ExoClock literature
Garlitz i.,-1.152,1.2672,1.2672,2010-07-05 18:01:48.863999744,ETD
Trnka j.,3.456,1.2384,1.2384,2010-06-29 10:23:16.511999744,ETD
Brát l.,3.168,1.9008,1.9008,2010-06-29 10:22:59.232000256,ETD
Harpsøe et al. 2013,1.7,0.6,0.6,2010-06-29 10:21:16.614345728,ExoClock literature
Kocián r.,0.144,1.44,1.44,2010-06-29 10:19:55.200000256,ETD
Sauer t.,-0.144,0.6624,0.6624,2010-06-29 10:19:37.055999744,ETD
Ayiomamitis a.,-0.576,1.5264,1.5264,2010-06-29 10:19:12.000000000,ETD
"Bryce croll et al., 2011",0.0,0.288,0.288,2010-06-27 20:24:00.000000000,ETD
Joshua a. carter et al 2010,-0.0,0.1872,0.1872,2010-06-27 20:23:57.408000256,ETD
Joshua a. carter et al 2010,-0.288,0.216,0.216,2010-06-16 18:53:16.799999744,ETD
Sada et al. 2010,-0.72,0.4176,0.4176,2010-06-16 18:52:50.016000000,ETD
Joshua a. carter et al 2010,-0.288,0.216,0.216,2010-06-08 21:14:19.680000000,ETD
Joshua a. carter et al 2010,-0.72,0.2592,0.2592,2010-06-05 17:22:22.368000256,ETD
Sada et al. 2010,-1.44,0.5184,0.5184,2010-06-05 17:21:34.847999744,ETD
Sada et al. 2010,-1.44,0.5328,0.5328,2010-05-28 19:42:42.912000000,ETD
Sada et al. 2010,-1.584,0.2016,0.2016,2010-05-28 19:42:31.679999744,ETD
Berta et al. 2011,-0.0,0.1,0.1,2010-05-17 18:13:26.903408384,ExoClock literature
Zachory k. berta et al 2010,-0.144,0.095,0.095,2010-05-17 18:13:26.457600256,ETD
Zachory k. berta et al 2010,-0.0,0.1584,0.1584,2010-05-09 20:34:39.705600256,ETD
Berta et al. 2011,0.1,0.2,0.2,2010-05-09 20:34:38.142151168,ExoClock literature
Joshua a. carter et al 2010,-0.288,0.2448,0.2448,2010-05-01 22:55:31.872000000,ETD
Cáceres et al. 2014,1.5,0.2,0.2,2010-04-28 19:05:33.476351232,ExoClock literature
Harpsøe et al. 2013,0.8,1.0,1.0,2010-04-28 19:04:51.476337664,ExoClock literature
Harpsøe et al. 2013,0.7,1.3,1.3,2010-04-28 19:04:45.476370176,ExoClock literature
Joshua a. carter et al 2010,0.288,0.3312,0.3312,2010-04-28 19:04:35.039999744,ETD
Joshua a. carter et al 2010,0.144,0.1152,0.1152,2010-04-28 19:04:21.475200256,ETD
Zachory k. berta et al 2010,-0.144,0.095,0.095,2010-04-28 19:04:10.329600256,ETD
Sada et al. 2010,-1.728,0.6048,0.6048,2010-04-28 19:02:32.351999744,ETD
Fraine et al. 2013,0.0,0.1,0.1,2010-04-27 05:08:16.524095488,ExoClock literature
Fraine et al. 2013,0.1,0.1,0.1,2010-04-25 15:12:35.571842304,ExoClock literature
Přibík v.,-2.16,1.2528,1.2528,2010-04-22 11:18:54.144000000,ETD
Trnka j.,-3.024,1.3824,1.3824,2010-04-22 11:18:07.488000000,ETD
Joshua a. carter et al 2010,0.576,0.3312,0.3312,2010-04-09 19:55:23.232000256,ETD
Brát l.,2.016,1.9728,1.9728,2010-04-03 12:13:40.800000000,ETD
Kučáková h.,-1.872,2.2032,2.2032,2010-04-03 12:09:50.111999744,ETD
Joshua a. carter et al 2010,0.72,1.584,1.584,2010-04-01 22:16:36.480000256,ETD
Joshua a. carter et al 2010,0.144,0.2304,0.2304,2010-03-13 23:06:42.336000000,ETD
Joshua a. carter et al 2010,0.288,0.144,0.144,2009-06-19 20:59:31.487999744,ETD
Zachory k. berta et al 2010,-0.288,0.2232,0.2232,2009-06-16 17:07:21.907200256,ETD
Berta et al. 2011,-0.2,0.2,0.2,2009-06-16 17:07:21.025140992,ExoClock literature
Charbonneau et al. 2009,-1.296,0.1814,0.1814,2009-06-16 17:06:17.539199744,ETD
Joshua a. carter et al 2010,-0.0,0.0706,0.0706,2009-06-05 15:37:09.811199744,ETD
Joshua a. carter et al 2010,0.288,0.2304,0.2304,2009-05-31 21:50:08.448000000,ETD
Berta et al. 2011,-0.0,0.1,0.1,2009-05-31 21:49:43.502586112,ExoClock literature
Zachory k. berta et al 2010,-0.144,0.1296,0.1296,2009-05-31 21:49:41.404799744,ETD
Charbonneau et al. 2009,-1.152,0.1297,0.1297,2009-05-31 21:48:36.501120256,ETD
Zachory k. berta et al 2010,-0.144,0.1498,0.1498,2009-05-28 17:58:06.124799744,ETD
Berta et al. 2011,-0.1,0.1,0.1,2009-05-28 17:58:03.598056448,ExoClock literature
Joshua a. carter et al 2010,-0.288,0.216,0.216,2009-05-28 17:57:56.448000256,ETD
Charbonneau et al. 2009,-1.152,0.13,0.13,2009-05-28 17:57:04.625279744,ETD
Berta et al. 2011,0.2,0.5,0.5,2009-05-14 12:36:19.027770368,ExoClock literature
Zachory k. berta et al 2010,0.144,0.5054,0.5054,2009-05-14 12:36:17.884800000,ETD
Berta et al. 2011,-0.1,0.1,0.1,2009-05-14 12:36:01.027747328,ExoClock literature
Charbonneau et al. 2009,-0.72,0.5803,0.5803,2009-05-12 22:39:39.571200000,ETD
