observer,oc,oceu,ocel,date,source
Garlitz j.,3.888,1.6848,1.6848,2011-02-10 19:09:18.432000256,ETD
Naves r.,2.16,2.0736,2.0736,2011-01-12 11:34:58.368000256,ETD
Roberto zambelli,-101.52,43.6752,43.6752,2010-12-18 06:49:10.560000000,ETD
Snaevarr gudmundsson,4.32,1.9584,1.9584,2010-11-27 10:03:12.096000000,ETD
Maciejewski et al. 2011,-0.0,0.4176,0.4176,2010-11-10 15:57:21.312000256,ETD
Qvam j.,3.6,2.0304,2.0304,2010-03-04 09:39:00.576000256,ETD
Maciejewski et al. 2011,-3.888,1.872,1.872,2010-01-21 12:27:56.159999744,ETD
Shadick s.,5.616,3.4992,3.4992,2009-12-14 20:04:05.088000256,ETD
Filip Walter,1.4,1.6,1.6,2009-04-03 09:12:46.041590272,ExoClock observation
Mendez,6.336,3.024,3.024,2009-04-03 09:12:31.679999744,ETD
Poddaný s.,5.904,1.6128,1.6128,2009-04-03 09:12:10.943999744,ETD
Salas,14.544,3.744,3.744,2009-03-13 10:49:00.480000000,ETD
Naves,4.608,2.448,2.448,2009-03-13 10:39:04.320000000,ETD
Mendez,-2.16,3.6,3.6,2009-03-13 10:32:18.240000256,ETD
Gary,4.752,1.152,1.152,2009-02-03 18:05:54.239999744,ETD
Foot,5.472,2.592,2.592,2009-01-13 19:34:45.119999744,ETD
Pál et al. 2009,-0.5,0.6,0.6,2008-03-26 16:08:01.966070784,ExoClock literature
Pál et. al 2009,3.312,0.5904,0.5904,2008-03-26 16:06:59.328000256,ETD
Burke et al. 2008,-4.4,4.3,4.3,2008-03-01 13:01:55.151967232,ExoClock literature
Gregorio by burke et al 2008,-0.0,4.32,4.32,2008-03-01 13:01:29.279999744,ETD
Foote,10.512,6.192,6.192,2008-02-09 14:40:16.319999744,ETD
Burke et al. 2008,-0.4,4.3,4.3,2008-02-09 14:34:04.473615360,ExoClock literature
Foote by burke et al 2008,3.024,4.32,4.32,2008-02-09 14:32:47.039999744,ETD
Pál et al. 2009,-2.6,0.8,0.8,2008-02-09 14:31:52.473607168,ExoClock literature
Pál et. al 2009,1.152,0.8208,0.8208,2008-02-09 14:30:50.400000000,ETD
Burke et al. 2008,7.9,4.3,4.3,2008-01-19 16:10:31.795191808,ExoClock literature
Gregorio j.,10.368,2.88,2.88,2008-01-19 16:08:15.360000256,ETD
Pál et al. 2009,2.3,0.8,0.8,2008-01-19 16:04:55.795203840,ExoClock literature
Pál et. al 2009,5.904,0.8352,0.8352,2008-01-19 16:03:49.248000000,ETD
Burke et al. 2008,0.7,4.3,4.3,2008-01-19 16:03:19.795201536,ExoClock literature
Pál et. al 2009,6.48,2.6064,2.6064,2008-01-02 22:02:53.952000256,ETD
Pál et al. 2009,1.7,2.6,2.6,2008-01-02 22:02:51.252487680,ExoClock literature
Burke et al. 2008,6.2,4.3,4.3,2007-12-29 17:36:59.116763648,ExoClock literature
Foote by burke et al 2008,9.648,4.32,4.32,2007-12-29 17:35:39.839999744,ETD
Foote,6.336,1.872,1.872,2007-12-29 17:32:21.119999744,ETD
Burke et al. 2008,-2.5,4.3,4.3,2007-12-29 17:28:17.116778752,ExoClock literature
Foote,-1.152,4.32,4.32,2007-12-29 17:24:51.839999744,ETD
Burke et al. 2008,-0.3,4.3,4.3,2007-12-04 14:28:16.302741760,ExoClock literature
Egm,3.312,4.32,4.32,2007-12-04 14:27:10.080000000,ETD
Burke et al. 2008,1.1,4.3,4.3,2007-01-28 17:02:22.262408192,ExoClock literature
Mf,3.888,4.32,4.32,2007-01-28 17:00:40.320000000,ETD
Xo,7.2,28.8,28.8,2005-03-12 22:04:04.800000256,ETD
Xo,15.696,28.8,28.8,2005-03-08 17:42:17.279999872,ETD
Xo,28.656,28.8,28.8,2005-02-15 19:23:22.560000000,ETD
Xo,46.512,28.8,28.8,2005-01-04 22:37:37.919999744,ETD
Xo,10.656,28.8,28.8,2004-12-19 04:00:20.159999744,ETD
Xo,-23.04,28.8,28.8,2004-12-14 22:56:12.479999872,ETD
Xo,-1.728,28.8,28.8,2003-12-25 00:16:24.960000256,ETD
