observer,oc,oceu,ocel,date,source
Yves Jongen,-0.5,0.9,0.9,2021-07-29 14:04:18.564493056,ExoClock observation
Yves jongen,-1.728,0.7776,0.7776,2021-07-29 14:03:08.063999744,ETD
Yves Jongen,-1.7,0.7,0.7,2021-07-16 20:07:24.917736960,ExoClock observation
Yves jongen,-3.024,0.6768,0.6768,2021-07-16 20:06:08.640000000,ETD
Yves Jongen,-1.2,1.3,1.3,2021-07-09 13:18:56.833892864,ExoClock observation
Yves jongen,-1.44,0.9936,0.9936,2021-07-09 13:18:44.352000000,ETD
Yves Jongen,-1.3,1.2,1.2,2021-04-16 18:55:42.869737728,ExoClock observation
Yves jongen,-2.016,1.0368,1.0368,2021-04-16 18:55:02.208000256,ETD
Yves Jongen,-0.3,1.2,1.2,2020-07-28 13:33:51.851528704,ExoClock observation
Yves jongen,-0.432,1.008,1.008,2020-07-28 13:33:44.640000000,ETD
Yves jongen,-0.0,1.0512,1.0512,2020-07-08 12:49:27.840000256,ETD
Yves Jongen,-0.8,1.6,1.6,2020-07-08 12:48:42.120983808,ExoClock observation
Yves Jongen,-0.5,1.3,1.3,2020-06-05 18:08:38.743675904,ExoClock observation
Yves jongen,-0.72,1.656,1.656,2020-06-05 18:08:24.575999744,ETD
Yves Jongen,1.4,1.3,1.3,2020-05-05 19:12:25.887351040,ExoClock observation
Yves jongen,0.144,1.6992,1.6992,2020-05-05 19:11:13.344000256,ETD
de Val-Borro et al. 2016,-0.0,0.6,0.6,2014-11-19 19:16:01.436171776,ExoClock literature
De val-borro et al. (2016),-1.152,0.5904,0.5904,2014-11-19 19:14:51.936000000,ETD
