observer,oc,oceu,ocel,date,source
Robert Roth,2.6,3.2,3.2,2022-02-06 11:15:13.215377920,ExoClock observation
Adrian Jones,2.2,1.3,1.3,2022-02-06 11:14:49.215387392,ExoClock observation
