observer,oc,oceu,ocel,date,source
Rene roy,-2.16,0.72,0.72,2022-02-08 09:19:03.071999744,ETD
Enrique Arce,-2.8,1.6,1.6,2022-01-01 10:46:26.701427456,ExoClock observation
Andre Kovacs,3.5,4.3,4.3,2021-12-19 19:22:06.143990528,ExoClock observation
Dominique DANIEL,3.0,3.5,3.5,2021-12-13 11:36:16.865252864,ExoClock observation
Dominique daniel,0.864,2.6496,2.6496,2021-12-13 11:34:06.528000256,ETD
"Eduardo fernández lajús, romina p. di sisto",13.248,0.6192,0.6192,2021-11-08 17:07:12.576000256,ETD
Yves jongen,-3.312,0.9792,0.9792,2021-11-05 12:58:03.648000000,ETD
Bernhard Wenzel,-5.3,1.7,1.7,2021-11-05 12:56:03.192942848,ExoClock observation
Bernhard wenzel,-7.776,1.44,1.44,2021-11-05 12:53:34.080000000,ETD
Yves jongen,-2.304,1.3824,1.3824,2021-02-06 15:30:10.079999744,ETD
Yves Jongen,-2.6,2.0,2.0,2021-02-06 15:29:56.208000256,ExoClock observation
Yves Jongen,-0.5,1.0,1.0,2020-12-11 17:44:08.699507200,ExoClock observation
Yves jongen,-1.872,0.9072,0.9072,2020-12-11 17:42:50.112000256,ETD
Yves Jongen,0.6,1.2,1.2,2020-11-22 18:29:16.863373568,ExoClock observation
Yves jongen,-1.44,1.0368,1.0368,2020-11-22 18:27:13.824000000,ETD
Roger Dymock,-2.0,2.6,2.6,2020-11-22 18:26:40.863374848,ExoClock observation
Roger dymock,-3.456,3.672,3.672,2020-11-22 18:25:13.728000000,ETD
Yves Jongen,-0.7,1.2,1.2,2020-11-03 19:12:01.027176192,ExoClock observation
Yves jongen,-1.872,1.2384,1.2384,2020-11-03 19:10:50.015999744,ETD
Claudio lopresti,-7.344,1.8,1.8,2018-12-31 09:08:42.720000256,ETD
Anael wunsche,0.576,3.0672,3.0672,2018-10-22 19:58:03.072000256,ETD
Rob trudel,-17.568,0.8064,0.8064,2016-01-05 15:10:34.175999744,ETD
Jozef šuchaň,-2.736,3.4704,3.4704,2015-12-30 07:40:03.071999744,ETD
Jens jacobsen,-0.432,2.0736,2.0736,2015-02-01 08:32:59.999999744,ETD
Josep gaitan,-15.264,1.3104,1.3104,2015-02-01 08:18:09.216000000,ETD
Jens jacobsen,-8.64,2.9088,2.9088,2014-12-25 09:52:50.879999744,ETD
Papini r.,-5.184,2.1024,2.1024,2013-11-28 09:06:21.024000000,ETD
"Kehusmaa p., harlingten c.",-6.048,0.7632,0.7632,2013-11-18 21:27:29.376000256,ETD
Lomoz f.,-1.296,1.9152,1.9152,2012-01-31 06:58:51.167999744,ETD
Lomoz f.,-4.176,2.088,2.088,2012-01-31 06:55:59.232000000,ETD
Schteinman g. m.,29.376,15.2064,15.2064,2011-12-27 12:50:11.904000000,ETD
Evans p.,14.256,2.3184,2.3184,2011-10-18 23:16:34.175999744,ETD
Enoch et al. 2011,0.0,0.2,0.2,2010-11-30 11:30:56.681272320,ExoClock literature
B.enoch et al. 2011,-1.152,0.216,0.216,2010-11-30 11:29:51.648000000,ETD
