observer,oc,oceu,ocel,date,source
Mark Salisbury,1.3,0.7,0.7,2022-03-19 09:00:58.853794560,ExoClock observation
Simon Dawes,-0.1,2.3,2.3,2022-03-19 08:59:34.853767424,ExoClock observation
Mark salisbury,7.056,0.5616,0.5616,2022-03-19 08:57:33.120000000,ETD
Michael Irzyk,1.0,0.7,0.7,2022-02-28 09:01:44.184950784,ExoClock observation
Yannic Delisle,-0.3,0.9,0.9,2022-02-28 09:00:26.184971520,ExoClock observation
Valère Perroud,-0.7,2.0,2.0,2022-02-28 09:00:02.184940800,ExoClock observation
Marc Deldem,-0.7,1.4,1.4,2022-02-28 09:00:02.184940800,ExoClock observation
Marc deldem,4.176,0.8496,0.8496,2022-02-28 08:55:52.032000256,ETD
Paolo Arcangelo Matassa,5.0,1.9,1.9,2022-02-09 09:06:47.516156160,ExoClock observation
Fran Campos,0.5,1.2,1.2,2022-02-09 09:02:17.516172288,ExoClock observation
Alessandro Marchini,-0.8,1.3,1.3,2022-02-09 09:00:59.516193024,ExoClock observation
Snaevarr gudmundsson,0.0,1.1376,1.1376,2022-02-09 08:52:48.000000256,ETD
Alessandro marchini,-1.584,1.2384,1.2384,2022-02-09 08:51:12.960000000,ETD
Cyrille AUMASSON,0.2,0.6,0.6,2022-01-21 09:03:02.847368704,ExoClock observation
Aaav astrofili valdera,0.0,,,2022-01-21 08:53:54.528000000,ETD
Cyrille aumasson,-4.32,0.4752,0.4752,2022-01-21 08:49:31.008000256,ETD
David Arnot,4.2,1.0,1.0,2021-12-10 13:57:22.176005120,ExoClock observation
Yves Jongen,-1.9,0.9,0.9,2021-12-06 18:39:28.842270976,ExoClock observation
Yves jongen,-6.192,0.7344,0.7344,2021-12-06 18:26:22.848000256,ETD
Yves Jongen,0.5,1.0,1.0,2021-11-17 18:42:56.173433600,ExoClock observation
Yves jongen,-2.016,0.9072,0.9072,2021-11-17 18:31:33.024000256,ETD
Anaël Wünsche,4.2,1.3,1.3,2021-03-23 09:23:56.146585600,ExoClock observation
Anaël wünsche,9.216,1.1664,1.1664,2021-03-23 09:20:40.704000000,ETD
Mario Morales Aimar,-2.0,2.4,2.4,2021-03-23 09:17:44.146591744,ExoClock observation
Anaël wünsche,3.744,0.5184,0.5184,2021-03-23 09:15:15.840000000,ETD
Mario morales,3.6,2.808,2.808,2021-03-23 09:15:07.199999744,ETD
Paul Benni,-0.4,1.0,1.0,2021-03-19 14:07:32.812805888,ExoClock observation
Paul benni,6.192,0.9792,0.9792,2021-03-19 14:05:51.359999744,ETD
Antonio Marino,3.5,3.5,3.5,2021-03-04 09:24:17.477751296,ExoClock observation
Michal powalko,2.016,0.7344,0.7344,2021-03-04 09:14:40.416000000,ETD
Snaevarr gudmundsson,0.144,0.6768,0.6768,2021-03-04 09:12:45.504000256,ETD
Jens jacobsen,-0.432,0.9792,0.9792,2021-03-04 09:12:09.215999744,ETD
Yves Jongen,2.8,1.0,1.0,2021-02-28 14:11:48.144029952,ExoClock observation
Yves jongen,3.888,0.936,0.936,2021-02-28 14:04:40.512000256,ETD
Thomas grunge,6.768,1.5408,1.5408,2021-02-13 09:20:31.200000000,ETD
"D. baysan, l. nothdurft",5.616,0.7488,0.7488,2021-02-13 09:19:21.216000256,ETD
Jens jacobsen,-10.944,0.9504,0.9504,2021-02-13 09:02:48.479999744,ETD
Yves Jongen,1.3,0.7,0.7,2021-02-09 14:11:21.475214592,ExoClock observation
Yves jongen,-0.288,0.7632,0.7632,2021-02-09 14:01:33.888000000,ETD
Yves Jongen,2.5,2.3,2.3,2021-01-21 14:13:36.806405888,ExoClock observation
Yves jongen,-3.024,1.584,1.584,2021-01-21 14:00:03.168000000,ETD
Taewoo Kim,1.2,0.4,0.4,2021-01-13 23:48:44.138890240,ExoClock observation
Wonseok kang,6.768,0.5904,0.5904,2021-01-13 23:46:13.151999744,ETD
Yves Jongen,2.0,0.9,0.9,2021-01-06 09:25:57.471375104,ExoClock observation
Yves jongen,-5.184,0.7488,0.7488,2021-01-06 09:10:46.272000000,ETD
Yves Jongen,1.1,0.7,0.7,2020-12-10 19:02:32.135069696,ExoClock observation
Yves jongen,-4.608,0.648,0.648,2020-12-10 18:48:46.368000000,ETD
Esseiva nicolas,3.024,0.72,0.72,2020-11-25 14:09:21.311999744,ETD
Yves Jongen,-0.9,0.6,0.6,2020-11-21 19:01:35.466256128,ExoClock observation
Yves jongen,-5.184,0.648,0.648,2020-11-21 18:49:21.792000000,ETD
Manfred Raetz,-0.4,0.7,0.7,2020-11-06 14:14:56.131222016,ExoClock observation
Esseiva nicolas,5.184,1.3968,1.3968,2020-11-06 14:12:37.440000256,ETD
Veli-pekka hentunen,-0.576,1.2096,1.2096,2020-11-06 14:06:47.519999744,ETD
Jean plazas,-0.72,3.5712,3.5712,2020-11-06 14:06:46.656000256,ETD
Manfred raetz,-2.016,0.8352,0.8352,2020-11-06 14:05:27.167999744,ETD
Horace dale,-0.576,0.9648,0.9648,2020-11-02 18:55:03.071999744,ETD
Taewoo Kim,0.1,0.4,0.4,2020-10-26 04:40:04.129935872,ExoClock observation
Yves Jongen,0.8,0.7,0.7,2020-10-18 14:17:11.462372864,ExoClock observation
Yves jongen,3.888,0.72,0.72,2020-10-18 14:12:27.071999744,ETD
Jean plazas,9.648,77.4,77.4,2020-04-15 09:40:55.488000256,ETD
John Savage,2.4,1.0,1.0,2020-03-27 09:42:11.439337216,ExoClock observation
Geoffrey Thurston,-1.2,1.3,1.3,2020-03-27 09:38:35.439342080,ExoClock observation
Pavel pintr,5.616,2.1168,2.1168,2020-03-27 09:38:06.144000000,ETD
Danilo Sedita,-2.5,1.6,1.6,2020-03-27 09:37:17.439362816,ExoClock observation
Alberto tomatis,6.48,1.1952,1.1952,2020-03-08 09:39:57.600000000,ETD
Alberto Tomatis,-4.4,2.4,2.4,2020-03-08 09:36:26.770556928,ExoClock observation
Giuseppe marino,-6.48,1.152,1.152,2020-03-08 09:27:00.000000256,ETD
Wonseok Kang,-1.2,0.6,0.6,2020-02-26 00:04:16.769277184,ExoClock observation
Vikrant Kumar Agnihotri,-0.4,1.0,1.0,2020-02-22 04:53:17.435550464,ExoClock observation
Yves Jongen,0.3,1.0,1.0,2020-02-18 09:42:12.101735424,ExoClock observation
Alessandro Nastasi,-0.1,0.7,0.7,2020-02-18 09:41:48.101744896,ExoClock observation
Anaël wünsche,1.584,1.8288,1.8288,2020-02-18 09:36:09.504000256,ETD
Yves jongen,-4.752,0.8496,0.8496,2020-02-18 09:29:49.343999744,ETD
Nosáľ p.,-6.048,3.1968,3.1968,2020-02-18 09:28:38.496000256,ETD
Dim Stouraitis,0.1,1.4,1.4,2020-01-30 09:43:03.432979968,ExoClock observation
Yves Jongen,4.2,0.9,0.9,2020-01-26 14:35:22.099225344,ExoClock observation
Yves jongen,-2.304,0.8208,0.8208,2020-01-26 14:21:41.760000256,ETD
Claudio Lopresti,0.5,3.2,3.2,2020-01-11 09:44:30.764149760,ExoClock observation
Juanjo salamero,-0.576,1.6272,1.6272,2020-01-11 09:36:13.823999744,ETD
Nello ruocco,-8.784,2.016,2.016,2020-01-11 09:28:06.528000256,ETD
Martin Fowler,-5.6,4.3,4.3,2020-01-03 19:14:50.096667392,ExoClock observation
Alessandro Marchini,0.4,1.3,1.3,2019-12-23 09:45:28.095361536,ExoClock observation
Alessandro marchini,-6.912,1.1952,1.1952,2019-12-23 09:31:00.191999744,ETD
Claudio lopresti,-8.208,0.9936,0.9936,2019-12-23 09:29:44.160000000,ETD
Yves Jongen,2.6,0.7,0.7,2019-10-04 14:40:06.086419456,ExoClock observation
Yves jongen,7.344,0.6768,0.6768,2019-10-04 14:37:50.304000000,ETD
Arndt latusseck,7.776,0.9072,0.9072,2019-04-01 10:01:05.952000000,ETD
Yves Jongen,0.4,0.7,0.7,2019-02-22 10:02:21.394552576,ExoClock observation
Luis ribé de pont,-1.152,2.3472,2.3472,2019-02-22 09:54:27.647999744,ETD
Yves jongen,-1.296,0.864,0.864,2019-02-22 09:54:18.143999744,ETD
Yves Jongen,2.7,0.9,0.9,2019-02-03 10:05:42.725788160,ExoClock observation
Yves jongen,-2.88,0.8208,0.8208,2019-02-03 09:53:49.632000256,ETD
Yves Jongen,0.3,0.9,0.9,2019-01-15 10:04:22.056943872,ExoClock observation
"Friedli, thomas karl + kropf, simon",3.456,2.9232,2.9232,2019-01-15 10:01:12.000000256,ETD
Anaël Wünsche,-3.4,0.4,0.4,2019-01-15 10:00:40.056940800,ExoClock observation
Jean plazas,0.72,,,2019-01-15 09:58:27.840000000,ETD
Yves jongen,-0.0,0.8784,0.8784,2019-01-15 09:57:42.912000000,ETD
Marc bretton,-10.944,0.3024,0.3024,2019-01-15 09:46:48.863999744,ETD
Yves Jongen,1.1,1.0,1.0,2019-01-11 14:53:22.723216896,ExoClock observation
Yves jongen,-0.144,6.0336,6.0336,2019-01-11 14:45:51.552000000,ETD
Yves Jongen,0.5,0.6,0.6,2018-12-27 10:05:37.388178688,ExoClock observation
Yves jongen,0.288,0.8064,0.8064,2018-12-27 09:59:07.584000256,ETD
Antonino brosio,-3.312,0.9648,0.9648,2018-12-27 09:55:31.584000000,ETD
Mohammad talafha,7.776,1.9296,1.9296,2018-12-08 10:07:44.255999744,ETD
Oriol serra ,0.576,,,2018-12-08 10:00:28.800000000,ETD
Yves Jongen,2.4,1.0,1.0,2018-12-04 14:56:47.385595136,ExoClock observation
Yves jongen,2.592,1.0224,1.0224,2018-12-04 14:50:45.312000256,ETD
Georg nawrath,2.448,2.16,2.16,2018-02-07 10:19:59.519999744,ETD
Luis perez fernandez,1.728,1.0368,1.0368,2018-01-19 10:20:25.439999744,ETD
Mark salisbury,-8.928,0.6624,0.6624,2018-01-19 10:09:41.760000000,ETD
Gaehrken bernd,1.44,0.648,0.648,2017-03-02 10:38:47.904000256,ETD
David molina,4.32,0.8928,0.8928,2017-01-23 10:43:55.488000000,ETD
Eric girardin,-8.64,0.7056,0.7056,2016-12-16 10:33:10.944000000,ETD
František lomoz,-11.952,2.6496,2.6496,2016-12-16 10:29:54.816000256,ETD
Devin gilmore,16.56,10.8288,10.8288,2016-03-21 16:01:58.655999744,ETD
Marc bretton,7.776,1.1808,1.1808,2016-03-06 11:06:04.319999744,ETD
Pierre le cam,1.872,1.7568,1.7568,2016-02-16 11:01:21.792000256,ETD
David molina,4.32,1.3968,1.3968,2015-12-21 11:07:06.528000000,ETD
Enrique díez alonso,2.304,1.2096,1.2096,2015-12-21 11:05:01.247999744,ETD
Pierre le cam,4.752,1.7568,1.7568,2015-12-02 11:08:39.840000256,ETD
Marc bretton,1.296,1.0224,1.0224,2015-03-11 11:20:38.688000256,ETD
"Gährken, bernd",3.312,0.7488,0.7488,2015-02-20 11:23:40.128000000,ETD
František lomoz,-3.024,2.1888,2.1888,2015-02-20 11:17:22.559999744,ETD
Mark salisbury,-8.928,1.0368,1.0368,2015-02-01 11:12:32.256000256,ETD
Marc bretton,-8.352,0.9648,0.9648,2015-01-17 06:26:03.840000000,ETD
Faustino garcia,1.152,1.008,1.008,2015-01-13 11:23:44.448000256,ETD
Emily wroblewski,1.872,1.08,1.08,2015-01-09 16:12:44.064000000,ETD
Fran campos,2.592,0.9936,0.9936,2014-12-25 11:26:15.648000000,ETD
Alfonso carreno,1.296,1.3104,1.3104,2014-12-25 11:25:03.071999744,ETD
Bakos et al. 2015,0.2,0.3,0.3,2013-01-06 07:18:29.809939456,ExoClock literature
