date,observer,oc,oceu,ocel,source
2021-04-30 16:40:20.352000000,Yves jongen,-32.976,1.0512,1.0512,ETD
2021-04-17 13:37:21.503999744,Yves jongen,-16.416,2.304,2.304,ETD
2021-04-17 13:05:02.687999744,Yves jongen,-48.672,1.7856,1.7856,ETD
2021-04-04 10:17:27.455999744,Lomoz f.,-16.704,3.0384,3.0384,ETD
2021-04-04 09:55:22.944000256,F. lomoz,-38.736,3.7872,3.7872,ETD
2016-07-18 06:48:40.319999744,Giles et al. (2017),0.0,0.2016,0.2016,ETD
