observer,oc,oceu,ocel,date,source
Yves Jongen,-82.8,2.6,2.6,2022-01-26 16:15:28.396801536,ExoClock observation
Yves Jongen,-73.3,2.0,2.0,2021-12-02 16:14:55.497603840,ExoClock observation
