date,observer,oc,oce,source
2022-03-19,Simon Dawes,-0.1,2.3,ExoClock observation
2022-02-28,Michael Irzyk,1.0,0.7,ExoClock observation
2022-02-28,Yannic Delisle,-0.3,0.9,ExoClock observation
2022-02-28,Val\xc3\xa8re Perroud,-0.7,2.0,ExoClock observation
2022-02-28,Marc Deldem,-0.7,1.4,ExoClock observation
2022-02-09,Paolo Arcangelo Matassa,5.0,1.9,ExoClock observation
2022-02-09,Fran Campos,0.5,1.2,ExoClock observation
2022-02-09,Alessandro Marchini,-0.8,1.3,ExoClock observation
2022-01-21,Cyrille AUMASSON,0.2,0.6,ExoClock observation
2021-12-11,David Arnot,4.2,1.0,ExoClock observation
2021-12-07,Yves Jongen,-1.9,0.9,ExoClock observation
2021-11-18,Yves Jongen,0.5,1.0,ExoClock observation
2021-03-23,Ana\xc3\xabl W\xc3\xbcnsche,4.2,1.3,ExoClock observation
2021-03-23,Mario Morales Aimar,-2.0,2.4,ExoClock observation
2021-03-20,Paul Benni,-0.4,1.0,ExoClock observation
2021-03-04,Antonio Marino,3.5,3.5,ExoClock observation
2021-03-01,Yves Jongen,2.8,1.0,ExoClock observation
2021-02-10,Yves Jongen,1.3,0.7,ExoClock observation
2021-01-22,Yves Jongen,2.5,2.3,ExoClock observation
2021-01-14,Taewoo Kim,1.2,0.4,ExoClock observation
2021-01-06,Yves Jongen,2.0,0.9,ExoClock observation
2020-12-11,Yves Jongen,1.1,0.7,ExoClock observation
2020-11-22,Yves Jongen,-0.9,0.6,ExoClock observation
2020-11-07,Manfred Raetz,-0.4,0.7,ExoClock observation
2020-10-26,Taewoo Kim,0.1,0.4,ExoClock observation
2020-10-19,Yves Jongen,0.8,0.7,ExoClock observation
2020-03-27,John Savage,2.4,1.0,ExoClock observation
2020-03-27,Geoffrey Thurston,-1.2,1.3,ExoClock observation
2020-03-27,Danilo Sedita,-2.5,1.6,ExoClock observation
2020-03-08,Alberto Tomatis,-4.4,2.4,ExoClock observation
2020-02-26,Wonseok Kang,-1.2,0.6,ExoClock observation
2020-02-22,Vikrant Kumar Agnihotri,-0.4,1.0,ExoClock observation
2020-02-18,Alessandro Nastasi,-0.1,0.7,ExoClock observation
2020-02-18,Yves Jongen,0.3,1.0,ExoClock observation
2020-01-30,Dim Stouraitis,0.1,1.4,ExoClock observation
2020-01-27,Yves Jongen,4.2,0.9,ExoClock observation
2020-01-11,Claudio Lopresti,0.5,3.2,ExoClock observation
2020-01-04,Martin Fowler,-5.6,4.3,ExoClock observation
2019-12-23,Alessandro Marchini,0.4,1.3,ExoClock observation
2019-10-05,Yves Jongen,2.6,0.7,ExoClock observation
2019-02-22,Yves Jongen,0.4,0.7,ExoClock observation
2019-02-03,Yves Jongen,2.7,0.9,ExoClock observation
2019-01-15,Ana\xc3\xabl W\xc3\xbcnsche,-3.4,0.4,ExoClock observation
2019-01-15,Yves Jongen,0.3,0.9,ExoClock observation
2019-01-12,Yves Jongen,1.1,1.0,ExoClock observation
2018-12-27,Yves Jongen,0.5,0.6,ExoClock observation
2018-12-05,Yves Jongen,2.4,1.0,ExoClock observation
2013-01-06,Bakos et al. 2015,0.2,0.3,ExoClock literature
