observer,oc,oceu,ocel,date,source
Yves Jongen,-2.8,0.7,0.7,2021-11-10 14:31:39.646720256,ExoClock observation
Yves jongen,-3.744,0.7776,0.7776,2021-11-10 14:30:39.167999744,ETD
Yves Jongen,-0.5,1.0,1.0,2021-08-04 21:37:34.816013568,ExoClock observation
Yves jongen,-1.728,1.008,1.008,2021-08-04 21:36:19.008000256,ETD
"Eduardo fernández lajús, romina p. di sisto",-0.72,0.5616,0.5616,2021-07-09 20:18:16.992000000,ETD
"Alfa crucis - de carvalho aguiar p., kulh d., olim e., rodrigues m.a., silva s., treü r.",-2.304,0.9216,0.9216,2020-11-07 13:55:49.152000256,ETD
Yves Jongen,1.3,0.7,0.7,2020-10-25 13:19:52.606955776,ExoClock observation
Yves jongen,0.0,0.5184,0.5184,2020-10-25 13:18:36.576000000,ETD
Yves jongen,-1.584,0.9072,0.9072,2020-09-01 19:33:58.464000256,ETD
Yves Jongen,-1.7,1.3,1.3,2020-09-01 19:33:52.050038784,ExoClock observation
Yves Jongen,-2.0,1.0,1.0,2020-08-01 20:59:42.820330496,ExoClock observation
Yves jongen,-2.736,0.9072,0.9072,2020-08-01 20:58:56.063999744,ETD
Phil Evans,0.5,0.9,0.9,2020-07-24 17:37:30.917757952,ExoClock observation
H. durantini luca; p. báez; c. colazo,-4.176,1.2096,1.2096,2017-09-24 16:16:06.240000000,ETD
"Eduardo fernández, romina p. di sisto",-3.456,0.4752,0.4752,2016-09-29 19:05:13.919999744,ETD
"Melia r., colazo c., villarreal c., tapia l.",-4.896,0.4464,0.4464,2016-07-21 18:31:18.335999744,ETD
Moyano et al. 2017,-0.2,0.3,0.3,2014-11-07 17:09:05.481866496,ExoClock literature
"C. quiñones, c. villarreal",-1.296,0.3456,0.3456,2014-11-07 17:08:00.960000256,ETD
Moyano et al. 2017,0.4,0.6,0.6,2014-08-24 19:22:27.978311680,ExoClock literature
"Eduardo fernández-lajús, romina p. di sisto",-0.72,0.6048,0.6048,2014-08-24 19:21:21.600000000,ETD
Quiñones c.,-1.008,0.4896,0.4896,2014-08-24 19:21:05.184000000,ETD
"Mašek m., hoňková k., juryšek j.",-3.168,1.0656,1.0656,2014-08-16 15:54:15.552000000,ETD
Moyano et al. 2017,0.2,0.4,0.4,2014-08-06 21:27:55.792720896,ExoClock literature
"Eduardo fernández-lajús, romina p. di sisto",-0.864,0.3888,0.3888,2014-08-06 21:26:47.904000000,ETD
Evans p.,-6.048,2.16,2.16,2013-09-29 20:38:14.496000000,ETD
Evans p.,-2.592,1.6416,1.6416,2012-09-08 22:11:01.247999744,ETD
Moyano et al. 2017,0.7,0.7,0.7,2012-08-10 14:45:20.084354304,ExoClock literature
Moyano et al. 2017,-0.5,0.8,0.8,2012-08-10 14:44:08.084342528,ExoClock literature
Moyano et al. 2017,-0.5,0.5,0.5,2012-07-28 14:04:37.040272896,ExoClock literature
Sauer t.,-1.584,0.5328,0.5328,2012-07-28 14:03:31.392000000,ETD
Hutcheson m.,8.064,40935.5,40935.5,2012-07-18 19:43:33.024000000,ETD
Moyano et al. 2017,0.0,0.6,0.6,2012-07-15 13:25:35.996161280,ExoClock literature
Sauer t.,-1.008,0.6048,0.6048,2012-07-15 13:24:31.680000000,ETD
"Schneiter m, colazo c., guzzo p.",1.872,0.6624,0.6624,2011-11-30 13:55:55.199999744,ETD
Ivan curtis,-3.744,1.1232,1.1232,2010-11-08 00:14:35.232000256,ETD
"Dragomir et al., 2011",-2.016,1.2384,1.2384,2010-09-08 18:13:40.800000000,ETD
Dragomir et al. 2011,-2.0,1.2,1.2,2010-09-08 18:13:38.083673600,ExoClock literature
"Fernandez-lajus e., miguel y., fortier a., di sisto r. ",-2.448,0.4752,0.4752,2010-08-13 16:54:05.472000256,ETD
Sauer t.,0.0,0.8064,0.8064,2010-07-10 12:12:55.008000256,ETD
