observer,oc,oceu,ocel,date,source
Adrian Jones,-0.2,1.6,1.6,2022-04-29 13:36:18.044177664,ExoClock observation
Miguel angel alava,-0.72,4.3056,4.3056,2022-04-04 12:34:45.696000000,ETD
Miguel angel alava,4.32,4.7808,4.7808,2022-02-02 17:03:08.928000000,ETD
"Eduardo fernández, romina p. di sisto",-0.72,14.328,14.328,2021-07-06 15:15:27.072000256,ETD
Yves jongen,1.584,0.9936,0.9936,2021-05-17 13:15:47.231999744,ETD
Yves Jongen,0.7,1.0,1.0,2021-05-17 13:14:53.526743296,ExoClock observation
Marc deldem,7.056,1.5696,1.5696,2021-04-22 12:20:15.647999744,ETD
Marc Deldem,-1.8,1.6,1.6,2021-04-22 12:11:24.046058240,ExoClock observation
Taewoo Kim,-0.4,0.7,0.7,2021-04-08 04:46:31.200014848,ExoClock observation
Yves Jongen,1.8,1.0,1.0,2021-03-17 17:39:17.930897152,ExoClock observation
Yves jongen,0.144,0.936,0.936,2021-03-17 17:37:41.664000256,ETD
M. mollica  a. noschese,-1.584,1.6992,1.6992,2021-03-10 13:52:44.255999744,ETD
Danilo Sedita,1.3,7.2,7.2,2020-05-28 09:10:02.586270976,ExoClock observation
Carmelo Falco,-1.0,1.4,1.4,2020-05-28 09:07:44.586254848,ExoClock observation
Alessandro Nastasi,-1.3,1.7,1.7,2020-05-28 09:07:26.586231808,ExoClock observation
Nosáľ p.,8.064,8.6544,8.6544,2020-04-15 10:57:57.887999744,ETD
Fran campos,-0.72,1.5264,1.5264,2019-05-29 11:27:54.144000000,ETD
Yves Jongen,-0.2,1.0,1.0,2019-04-16 13:09:32.472962816,ExoClock observation
Yves jongen,-0.288,1.2528,1.2528,2019-04-16 13:09:31.392000256,ETD
Mallonn et al. 2019,-1.6,1.8,1.8,2018-05-04 12:45:49.955552768,ExoClock literature
František lomoz,-5.04,3.0528,3.0528,2018-05-04 12:42:24.480000256,ETD
Mallonn et al. 2019,2.9,1.3,1.3,2018-04-16 15:32:28.897898240,ExoClock literature
František lomoz,18.288,2.736,2.736,2016-04-20 10:19:11.135999744,ETD
Gährken bernd,-15.12,3.384,3.384,2016-04-20 09:45:44.928000000,ETD
Marc bretton,19.296,3.0096,3.0096,2015-05-09 09:57:50.688000000,ETD
Jaroslav trnka,4.608,2.1888,2.1888,2015-04-21 12:25:14.591999744,ETD
Majewski r.,3.6,3.3552,3.3552,2013-06-10 19:05:59.712000256,ETD
Gaitan j.,3.6,2.2032,2.2032,2012-06-14 11:17:19.968000256,ETD
Carreño a.,0.288,1.1808,1.1808,2012-05-02 12:55:10.848000000,ETD
"Janko mravik, jaroslav grnja",-2.88,,,2012-03-20 14:33:07.775999744,ETD
"Shadic s., tuplip c.",-0.144,1.152,1.152,2011-05-10 18:57:43.776000256,ETD
"Esseiva n, gabry e., pichot ch., schleuwly j., plazanet f.",-0.576,1.584,1.584,2011-04-26 11:30:58.176000000,ETD
Hose k.,0.432,1.7424,1.7424,2011-04-22 21:40:32.159999744,ETD
Carrion j.a.,-2.736,1.656,1.656,2011-04-08 14:11:03.263999744,ETD
Simpson et al. 2011,-0.2,0.9,0.9,2010-05-21 14:52:14.201279232,ExoClock literature
E. k. simpson et al. 2010,-1.152,0.864,0.864,2010-05-21 14:51:12.960000000,ETD
