2458354.1115147863 0.9827500582 0.0072124470 TESS
2458354.1129036890 0.9861462712 0.0072165229 TESS
2458354.1142925923 0.9978743792 0.0072167530 TESS
2458354.1170703988 0.9991176128 0.0072107995 TESS
2458354.1184593020 0.9780904651 0.0072098826 TESS
2458354.1198482048 0.9878590107 0.0072137141 TESS
2458354.1212371085 1.0001255274 0.0072262892 TESS
2458354.1226260117 0.9825389385 0.0072041759 TESS
2458354.1240149145 0.9927319288 0.0072160582 TESS
2458354.1254038177 0.9969653487 0.0072238757 TESS
2458354.1267927210 0.9948493242 0.0072149532 TESS
2458354.1281816242 0.9923601747 0.0072123096 TESS
2458354.1295705270 0.9940887690 0.0072217770 TESS
2458354.1309594302 0.9935153723 0.0072189183 TESS
2458354.1323483330 1.0040489435 0.0072322777 TESS
2458354.1337372367 1.0047218800 0.0072202561 TESS
2458354.1351261400 0.9922139049 0.0072269132 TESS
2458354.1365150427 0.9932079911 0.0072194966 TESS
2458354.1379039460 1.0170922279 0.0072216750 TESS
2458354.1392928492 1.0004563332 0.0072113876 TESS
2458354.1406817525 0.9985810518 0.0072225481 TESS
2458354.1420706552 1.0055578947 0.0072323685 TESS
2458354.1434595585 1.0101554394 0.0072240648 TESS
2458354.1448484617 1.0028899908 0.0072233351 TESS
2458354.1462373650 1.0009176731 0.0072221383 TESS
2458354.1476262682 1.0080137253 0.0072278515 TESS
2458354.1490151710 1.0017662048 0.0072326874 TESS
2458354.1504040742 1.0170189142 0.0072309901 TESS
2458354.1517929770 1.0069006681 0.0072308290 TESS
2458354.1531818798 1.0008480549 0.0072383098 TESS
2458354.1545707835 0.9989001155 0.0072408104 TESS
2458354.1559596867 1.0142364502 0.0072264024 TESS
2458354.1573485890 0.9902367592 0.0072236657 TESS
2458354.1587374927 1.0135663748 0.0072377669 TESS
2458354.1601263960 0.9993240237 0.0072320309 TESS
2458354.1615152992 1.0147309303 0.0072413017 TESS
2458354.1629042020 1.0172475576 0.0072384947 TESS
2458354.1642931048 1.0009447336 0.0072271130 TESS
2458354.1656820085 1.0091675520 0.0072362688 TESS
2458354.1670709117 1.0112681389 0.0072248741 TESS
2458354.1684598145 1.0116345882 0.0072472109 TESS
2458354.1698487177 1.0132203102 0.0072381101 TESS
2458354.1712376205 0.9989513159 0.0072179432 TESS
2458354.1726265242 1.0258002281 0.0072371871 TESS
2458354.1740154270 1.0115686655 0.0072310655 TESS
2458354.1754043298 1.0146198273 0.0072373031 TESS
2458354.1767932330 1.0250220299 0.0072382651 TESS
2458354.1781821358 1.0217319727 0.0072385049 TESS
2458354.1795710390 1.0192306042 0.0072373697 TESS
2458354.1809599423 1.0304112434 0.0072447737 TESS
2458354.1823488451 1.0162485838 0.0072343387 TESS
2458354.1837377483 1.0023342371 0.0072306027 TESS
2458354.1851266511 1.0235249996 0.0072300290 TESS
2458354.1865155543 1.0095733404 0.0072410833 TESS
2458354.1879044576 1.0127532482 0.0072304546 TESS
2458354.1892933603 1.0075374842 0.0072339824 TESS
2458354.1906822640 1.0229281187 0.0072275568 TESS
2458354.1920711664 1.0194680691 0.0072587011 TESS
2458354.1934600696 1.0147627592 0.0072430004 TESS
2458354.1948489728 1.0082600117 0.0072294860 TESS
2458354.1962378761 1.0149470568 0.0072293598 TESS
2458354.1976267789 1.0225245953 0.0072299796 TESS
2458354.1990156816 1.0162588358 0.0072365925 TESS
2458354.2004045849 1.0107573271 0.0072427909 TESS
2458354.2017934881 1.0156761408 0.0072387937 TESS
2458354.2031823909 0.9969717264 0.0072242906 TESS
2458354.2045712937 1.0071766376 0.0072285929 TESS
2458354.2059601969 1.0085810423 0.0072232070 TESS
2458354.2073491002 0.9913174510 0.0072214087 TESS
2458354.2087380029 1.0026428699 0.0072172387 TESS
2458354.2101269057 1.0136468410 0.0072514242 TESS
2458354.2115158089 1.0109938383 0.0072330637 TESS
2458354.2129047122 1.0316625834 0.0072428575 TESS
2458354.2142936150 1.0174447298 0.0072361846 TESS
2458354.2156825177 0.9951388836 0.0072335317 TESS
2458354.2170714210 0.9984825850 0.0072193458 TESS
2458354.2184603242 1.0150954723 0.0072279340 TESS
2458354.2198492270 1.0008158684 0.0072197136 TESS
2458354.2212381298 1.0019718409 0.0072310274 TESS
2458354.2226270330 1.0114866495 0.0072368984 TESS
2458354.2240159358 1.0073834658 0.0072394903 TESS
2458354.2254048390 1.0171694756 0.0072309850 TESS
2458354.2267937418 1.0153462887 0.0072282441 TESS
2458354.2281826446 0.9938465953 0.0072201020 TESS
2458354.2295715478 1.0134971142 0.0072351652 TESS
2458354.2309604506 0.9989107251 0.0072338483 TESS
2458354.2323493538 0.9921994805 0.0072313580 TESS
2458354.2337382566 0.9942028522 0.0072223125 TESS
2458354.2351271599 0.9985198975 0.0072315130 TESS
2458354.2365160622 0.9920558929 0.0072137839 TESS
2458354.2379049654 1.0014973879 0.0072221374 TESS
2458354.2392938687 1.0041122437 0.0072227465 TESS
2458354.2406827714 1.0100307465 0.0072299466 TESS
2458354.2420716747 0.9999544621 0.0072202520 TESS
2458354.2434605770 0.9960269928 0.0072231111 TESS
2458354.2448494802 1.0001204014 0.0072386125 TESS
2458354.2462383835 0.9949150681 0.0072195623 TESS
2458354.2476272862 0.9960417151 0.0072136573 TESS
2458354.2490161890 0.9885423779 0.0072070369 TESS
2458354.2504050923 0.9981638193 0.0072250227 TESS
2458354.2517939950 0.9942287803 0.0072086724 TESS
2458354.2531828983 0.9950904846 0.0072240015 TESS
2458354.2545718011 1.0033041239 0.0072188908 TESS
2458354.2559607038 0.9954639077 0.0072111585 TESS
2458354.2573496071 0.9970460534 0.0072138212 TESS
2458354.2587385098 0.9876601100 0.0072142119 TESS
2458354.2601274126 0.9813151360 0.0072000809 TESS
2458354.2615163154 0.9866445661 0.0072106621 TESS
2458354.2629052182 0.9953401089 0.0072161541 TESS
2458354.2642941214 0.9751881361 0.0072021722 TESS
2458354.2656830242 0.9944407940 0.0072133839 TESS
2458354.2670719274 0.9740157723 0.0071988455 TESS
2458354.2684608302 0.9860962033 0.0072109005 TESS
2458354.2698497330 0.9947928190 0.0072210329 TESS
2458354.2712386362 0.9874254465 0.0072173644 TESS
2458354.2726275390 1.0031619072 0.0072263833 TESS
2458354.2740164418 1.0042562485 0.0072204084 TESS
2458354.2754053450 0.9844532609 0.0072042593 TESS
2458354.2767942478 0.9842315316 0.0072037862 TESS
2458354.2781831506 0.9855389595 0.0072055254 TESS
2458354.2795720533 0.9911346436 0.0072227065 TESS
2458354.2809609561 0.9971350431 0.0072282334 TESS
2458354.2823498598 0.9908335805 0.0072153565 TESS
2458354.2837387621 0.9867578149 0.0072115627 TESS
2458354.2851276649 0.9883110523 0.0072145658 TESS
2458354.2865165682 0.9854238033 0.0071978671 TESS
2458354.2879054709 0.9893645048 0.0072168065 TESS
2458354.2892943737 0.9896836281 0.0072210790 TESS
2458354.2906832765 0.9791873693 0.0071977279 TESS
2458354.2920721797 0.9880291820 0.0072183944 TESS
2458354.2934610820 0.9831670523 0.0072167413 TESS
2458354.2948499853 0.9831363559 0.0072110398 TESS
2458354.2962388881 0.9985819459 0.0072204634 TESS
2458354.2976277908 0.9925894737 0.0072142463 TESS
2458354.2990166936 0.9936226010 0.0072147409 TESS
2458354.3004055964 0.9930306077 0.0072201435 TESS
2458354.3017944992 0.9984853268 0.0072174161 TESS
2458354.3031834024 0.9920946956 0.0072176065 TESS
2458354.3045723052 0.9777603149 0.0072085150 TESS
2458354.3059612080 0.9907538295 0.0072139744 TESS
2458354.3073501107 1.0035624504 0.0072217211 TESS
2458354.3087390130 1.0013365746 0.0072205132 TESS
2458354.3101279163 0.9968849421 0.0072213379 TESS
2458354.3115168191 0.9863654971 0.0072186319 TESS
2458354.3129057223 0.9892224073 0.0072089792 TESS
2458354.3142946251 0.9992662072 0.0072218808 TESS
2458354.3156835278 1.0019527674 0.0072323233 TESS
2458354.3170724306 1.0030579567 0.0072215595 TESS
2458354.3184613334 0.9995558858 0.0072249151 TESS
2458354.3198502362 0.9936798215 0.0072144666 TESS
2458354.3212391390 1.0010894537 0.0072239656 TESS
2458354.3226280417 1.0117840767 0.0072310483 TESS
2458354.3240169445 1.0136420727 0.0072364579 TESS
2458354.3254058477 0.9949027300 0.0072174408 TESS
2458354.3267947505 1.0118550062 0.0072262133 TESS
2458354.3281836533 0.9999725223 0.0072158342 TESS
2458354.3295725561 1.0062857866 0.0072154370 TESS
2458354.3309614589 0.9970068932 0.0072255423 TESS
2458354.3323503616 0.9966025352 0.0072303205 TESS
2458354.3337392644 1.0021529198 0.0072205174 TESS
2458354.3351281672 1.0088336468 0.0072239595 TESS
2458354.3365170700 1.0171540976 0.0072550038 TESS
2458354.3379059727 1.0103514194 0.0072262967 TESS
2458354.3392948755 1.0010136366 0.0072301580 TESS
2458354.3406837783 1.0022226572 0.0072165891 TESS
2458354.3420726811 1.0134447813 0.0072421920 TESS
2458354.3434615838 1.0090301037 0.0072273780 TESS
2458354.3448504866 1.0133093596 0.0072295805 TESS
2458354.3462393894 1.0169451237 0.0072293300 TESS
2458354.3476282922 1.0083799362 0.0072238608 TESS
2458354.3490171949 1.0096812248 0.0072158733 TESS
2458354.3504060977 1.0043609142 0.0072389361 TESS
2458354.3517950005 1.0152853727 0.0072257482 TESS
2458354.3531839037 1.0209258795 0.0072334446 TESS
2458354.3545728060 1.0113221407 0.0072369548 TESS
2458354.3559617088 1.0182458162 0.0072270287 TESS
2458354.3573506121 1.0099432468 0.0072320504 TESS
2458354.3587395144 1.0085028410 0.0072261170 TESS
2458354.3601284171 1.0075898170 0.0072283540 TESS
2458354.3615173199 1.0071772337 0.0072266548 TESS
2458354.3629062227 1.0020021200 0.0072154854 TESS
