# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
q1_TESS            	 	 0.5168746684 	 	 0.3289745281 	 	 0.3502586604
q2_TESS            	 	 0.5119611619 	 	 0.3381933414 	 	 0.3443438933
rho                	 	 953.1633546627 	 	 3612.2069091691 	 	 742.3805098233
mflux_TESS         	 	 -0.0000721761 	 	 0.0002983800 	 	 0.0003015695
sigma_w_TESS       	 	 245.7296749652 	 	 1.1345418686 	 	 1.1531747490
GP_sigma_TESS      	 	 0.0034168863 	 	 0.0002165610 	 	 0.0001933664
GP_rho_TESS        	 	 0.1792523907 	 	 0.0082184593 	 	 0.0076277667
