# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
q1_TESS            	 	 0.5195745404 	 	 0.3294695005 	 	 0.3630017878
q2_TESS            	 	 0.5061751049 	 	 0.3327389530 	 	 0.3248472462
rho                	 	 1028.7528293549 	 	 3677.2289716459 	 	 810.2579762465
mflux_TESS         	 	 0.0000057453 	 	 0.0000537288 	 	 0.0000515126
sigma_w_TESS       	 	 161.1685514626 	 	 0.2486042110 	 	 0.2626034414
GP_sigma_TESS      	 	 0.0010785975 	 	 0.0000310360 	 	 0.0000296509
GP_rho_TESS        	 	 0.4178063934 	 	 0.0095199545 	 	 0.0089488694
