2458899.6117851767 1.0003759861 0.0000777911 TESS
2458899.6131741041 1.0001965761 0.0000777890 TESS
2458899.6145630311 1.0000454187 0.0000777660 TESS
2458899.6159519586 1.0003523827 0.0000777736 TESS
2458899.6173408856 1.0002300739 0.0000777709 TESS
2458899.6187298130 1.0004059076 0.0000777786 TESS
2458899.6201187400 1.0003149509 0.0000777777 TESS
2458899.6215076670 1.0003329515 0.0000777800 TESS
2458899.6228965945 1.0004577637 0.0000777860 TESS
2458899.6242855219 1.0002509356 0.0000777852 TESS
2458899.6256744489 1.0004351139 0.0000777852 TESS
2458899.6270633759 1.0003606081 0.0000777858 TESS
2458899.6284523038 1.0002026558 0.0000777784 TESS
2458899.6298412303 1.0002665520 0.0000777785 TESS
2458899.6312301578 1.0002288818 0.0000777802 TESS
2458899.6326190853 1.0003255606 0.0000777890 TESS
2458899.6340080118 1.0002040863 0.0000777752 TESS
2458899.6353969392 1.0000811815 0.0000777775 TESS
2458899.6367858667 1.0002187490 0.0000778015 TESS
2458899.6381747941 1.0001858473 0.0000777849 TESS
2458899.6395637211 1.0000633001 0.0000777775 TESS
2458899.6409526486 1.0000288486 0.0000777675 TESS
2458899.6423415761 1.0002522469 0.0000777801 TESS
2458899.6437305030 1.0000714064 0.0000777777 TESS
2458899.6451194300 0.9998760819 0.0000777641 TESS
2458899.6465083570 1.0000995398 0.0000777757 TESS
2458899.6478972849 1.0001727343 0.0000777779 TESS
2458899.6492862119 1.0001753569 0.0000777756 TESS
2458899.6506751394 1.0002160072 0.0000777729 TESS
2458899.6520640664 1.0000898838 0.0000777704 TESS
2458899.6534529938 1.0001431704 0.0000777820 TESS
2458899.6548419213 1.0001425743 0.0000777788 TESS
2458899.6562308483 1.0001658201 0.0000777749 TESS
2458899.6576197762 1.0001349449 0.0000777736 TESS
2458899.6590087027 0.9999879003 0.0000777719 TESS
2458899.6603976302 0.9999833107 0.0000777822 TESS
2458899.6617865576 1.0000648499 0.0000777709 TESS
2458899.6631754851 1.0000082254 0.0000777707 TESS
2458899.6645644121 0.9999551177 0.0000777754 TESS
2458899.6659533395 1.0001261234 0.0000777749 TESS
2458899.6673422665 0.9998703003 0.0000777778 TESS
2458899.6687311940 1.0001463890 0.0000777725 TESS
2458899.6701201210 0.9999786019 0.0000777810 TESS
2458899.6715090484 1.0002050400 0.0000777849 TESS
2458899.6728979759 1.0001423359 0.0000777832 TESS
2458899.6742869038 1.0000644922 0.0000777697 TESS
2458899.6756758308 0.9999513626 0.0000777744 TESS
2458899.6770647578 1.0000017881 0.0000777773 TESS
2458899.6784536853 1.0000714064 0.0000777889 TESS
2458899.6798426118 1.0001306534 0.0000777873 TESS
2458899.6812315402 1.0001447201 0.0000777814 TESS
2458899.6826204672 0.9999417663 0.0000777686 TESS
2458899.6840093946 0.9998864532 0.0000777636 TESS
2458899.6853983221 0.9999009967 0.0000777649 TESS
2458899.6867872491 1.0000455379 0.0000777781 TESS
2458899.6881761765 0.9999504685 0.0000777667 TESS
2458899.6895651040 0.9999998212 0.0000777724 TESS
2458899.6909540314 1.0000803471 0.0000777735 TESS
2458899.6923429584 0.9998415709 0.0000777572 TESS
2458899.6937318859 1.0002245903 0.0000777782 TESS
2458899.6951208133 1.0000215769 0.0000777804 TESS
2458899.6965097408 0.9998009801 0.0000777508 TESS
2458899.6978986678 1.0000020266 0.0000777677 TESS
2458899.6992875952 1.0000051260 0.0000777721 TESS
2458899.7006765227 0.9999388456 0.0000777674 TESS
2458899.7020654501 1.0000363588 0.0000777583 TESS
2458899.7034543771 1.0000022650 0.0000777641 TESS
2458899.7048433046 0.9998980165 0.0000777469 TESS
2458899.7062322320 1.0000478029 0.0000777727 TESS
2458899.7076211595 1.0001533031 0.0000777640 TESS
2458899.7090100870 0.9999310970 0.0000777564 TESS
2458899.7103990139 0.9998697042 0.0000777627 TESS
2458899.7117879414 0.9999274611 0.0000777624 TESS
2458899.7131768689 1.0002185106 0.0000777592 TESS
2458899.7145657963 1.0000940561 0.0000777601 TESS
2458899.7159547238 1.0000392199 0.0000777658 TESS
2458899.7173436512 1.0001657009 0.0000777572 TESS
2458899.7187325787 0.9998385310 0.0000777444 TESS
2458899.7201215061 0.9998899102 0.0000777442 TESS
2458899.7215104336 1.0002164841 0.0000777649 TESS
2458899.7228993606 0.9999765158 0.0000777449 TESS
2458899.7242882880 0.9998635650 0.0000777418 TESS
2458899.7256772155 1.0001341105 0.0000777575 TESS
2458899.7270661430 0.9999497533 0.0000777406 TESS
2458899.7284550704 1.0001460314 0.0000777426 TESS
2458899.7298439979 1.0000153780 0.0000777576 TESS
2458899.7312329253 1.0001091957 0.0000777543 TESS
2458899.7326218523 1.0000967979 0.0000777463 TESS
2458899.7340107802 1.0003694296 0.0000777649 TESS
2458899.7353997072 1.0002095699 0.0000777584 TESS
2458899.7367886347 1.0001698732 0.0000777439 TESS
2458899.7381775621 1.0002835989 0.0000777742 TESS
